id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn48010			(1) cpd00001[0] + (1) cpd31788[0] <=> (1) cpd00029[0] + (1) cpd30780[0]	-1:cpd00001:0:"H2O";-1:cpd31788:0:"2-acetamido-3-[(4-hydroxy-1-oxononan-3-yl)sulfanyl]propanoate";1:cpd00029:0:"Acetate";1:cpd30780:0:"4-hydroxy-2-nonenal-[L-Cys] conjugate"	0	(1) cpd00001[0] + (1) cpd31788[0] <=> (1) cpd00029[0] + (1) cpd30780[0]	(1) H2O[0] + (1) 2-acetamido-3-[(4-hydroxy-1-oxononan-3-yl)sulfanyl]propanoate[0] <=> (1) Acetate[0] + (1) 4-hydroxy-2-nonenal-[L-Cys] conjugate[0]	=	null	null	MetaCyc: RXN-13679	null	-2.0	1.79	cpd00001;cpd00029;cpd30780;cpd31788	OK	0	null	GCC|EQP	Primary Database
rxn48011			(1) cpd00007[0] + (1) cpd21035[0] + (1) cpd33783[0] <=> (2) cpd00001[0] + (1) cpd11630[0] + (1) cpd33407[0]	-1:cpd00007:0:"O2";-1:cpd21035:0:"Reduced flavin";-1:cpd33783:0:"30-hydroxyobtusifoliol";2:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd11630:0:"Flavin";1:cpd33407:0:"30-oxoobtusifoliol"	0	(1) cpd00007[0] + (1) cpd21035[0] + (1) cpd33783[0] <=> (2) cpd00001[0] + (1) cpd00067[0] + (1) cpd11630[0] + (1) cpd33407[0]	(1) O2[0] + (1) Reduced flavin[0] + (1) 30-hydroxyobtusifoliol[0] <=> (2) H2O[0] + (1) H+[0] + (1) Flavin[0] + (1) 30-oxoobtusifoliol[0]	?	null	MetaCyc: Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-2541 (plant sterol biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Sterol-Biosynthesis (Sterol Biosynthesis); TRITERPENOID-SYN (Triterpenoid Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-19832	null	10000000.0	10000000.0	cpd00001;cpd00007;cpd00067;cpd11630;cpd21035;cpd33407;cpd33783	OK	0	null	HB|GCP|EQP	Primary Database
rxn48012			(1) cpd32470[0] <=> (1) cpd00001[0] + (1) cpd34309[0]	-1:cpd32470:0:"9-{[(2E)-4-[(2S,4R,5R)-4,5-dihydroxy-5-[(2E,4R,5S)-5-hydroxy-4-methylhex-2-en-1-yl]-3-oxooxan-2-yl]-3-methylbut-2-enoyl]oxy}nonanoate";1:cpd00001:0:"H2O";1:cpd34309:0:"deoxymupirocin C"	0	(1) cpd32470[0] => (1) cpd00001[0] + (1) cpd34309[0]	(1) 9-{[(2E)-4-[(2S,4R,5R)-4,5-dihydroxy-5-[(2E,4R,5S)-5-hydroxy-4-methylhex-2-en-1-yl]-3-oxooxan-2-yl]-3-methylbut-2-enoyl]oxy}nonanoate[0] => (1) H2O[0] + (1) deoxymupirocin C[0]	>	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); PWY-8012 (mupirocin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-19875	null	-5.35	2.71	cpd00001;cpd32470;cpd34309	OK	0	null	GCC|EQP	Primary Database
rxn48013			(1) cpd00007[0] + (1) cpd03637[0] <=> (1) cpd20978[0] + (1) cpd34442[0]	-1:cpd00007:0:"O2";-1:cpd03637:0:"Zeaxanthin";1:cpd20978:0:"(3S)-3-Hydroxycyclocitral";1:cpd34442:0:"3beta-hydroxy-8'-apo-beta-carotenal"	0	(1) cpd00007[0] + (1) cpd03637[0] => (1) cpd20978[0] + (1) cpd34442[0]	(1) O2[0] + (1) Zeaxanthin[0] => (1) (3S)-3-Hydroxycyclocitral[0] + (1) 3beta-hydroxy-8'-apo-beta-carotenal[0]	>	null	MetaCyc: APOCAROTENOID-SYN (Apocarotenoid Biosynthesis); C40-Carotenoids-Biosynthesis (C<sub>40</sub> Carotenoid Biosynthesis); CAROTENOID-SYN (Carotenoid Biosynthesis); PWY-5397 (crocetin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); TETRATERPENOID-SYN (Tetraterpenoid Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-15979	null	-87.62	0.79	cpd00007;cpd03637;cpd20978;cpd34442	OK	0	null	GCC|EQC|EQU	Primary Database
rxn48014			(1) cpd26978[0] + (1) cpd32895[0] <=> (1) cpd00001[0] + (1) cpd22290[0] + (1) cpd34783[0]	-1:cpd26978:0:"Donor-H2";-1:cpd32895:0:"3,8,9,10-tetrahydroxy-urolithin";1:cpd00001:0:"H2O";1:cpd22290:0:"Acceptor";1:cpd34783:0:"3,8,9-trihydroxy-urolithin"	0	(1) cpd26978[0] + (1) cpd32895[0] <=> (1) cpd00001[0] + (1) cpd22290[0] + (1) cpd34783[0]	(1) Donor-H2[0] + (1) 3,8,9,10-tetrahydroxy-urolithin[0] <=> (1) H2O[0] + (1) Acceptor[0] + (1) 3,8,9-trihydroxy-urolithin[0]	?	null	MetaCyc: AROMATIC-COMPOUNDS-DEGRADATION (Aromatic Compound Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-7951 (ellagic acid degradation to urolithins)	MetaCyc: RXN-19215	null	10000000.0	10000000.0	cpd00001;cpd22290;cpd26978;cpd32895;cpd34783	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn48015			(1) cpd31680[0] <=> (1) cpd10152[0] + (1) cpd34471[0]	-1:cpd31680:0:"(2Z,4E)-2-hydroxy-6-oxo-(4-bromophenoxy)-hexa-2,4-dienoate";1:cpd10152:0:"4-Bromophenol";1:cpd34471:0:"2-pyrone-6-carboxylate"	0	(1) cpd31680[0] => (1) cpd10152[0] + (1) cpd34471[0]	(1) (2Z,4E)-2-hydroxy-6-oxo-(4-bromophenoxy)-hexa-2,4-dienoate[0] => (1) 4-Bromophenol[0] + (1) 2-pyrone-6-carboxylate[0]	>	null	null	MetaCyc: RXN-17345	null	-12.72	2.8	cpd10152;cpd31680;cpd34471	OK	0	null	GCC|EQC	Primary Database
rxn48016			(1) cpd00001[0] + (1) cpd22495[0] + (1) cpd36227[0] <=> (1) cpd02229[0] + (1) cpd19245[0] + (1) cpd37025[0]	-1:cpd00001:0:"H2O";-1:cpd22495:0:"GlcNAc-(1->4)-MurNAc-pentapeptide-diphosphoundecaprenol";-1:cpd36227:0:"CPD-19310";1:cpd00067:0:"H+";1:cpd02229:0:"Bactoprenyl diphosphate";1:cpd19245:0:"di-trans,poly-cis-Undecaprenyl phosphate";1:cpd37025:0:"Rbo-P-Teichoic-Bacillus-peptidoglycan"	0	(1) cpd00001[0] + (1) cpd22495[0] + (1) cpd36227[0] <=> (1) cpd00067[0] + (1) cpd02229[0] + (1) cpd19245[0] + (1) cpd37025[0]	(1) H2O[0] + (1) GlcNAc-(1->4)-MurNAc-pentapeptide-diphosphoundecaprenol[0] + (1) CPD-19310[0] <=> (1) H+[0] + (1) Bactoprenyl diphosphate[0] + (1) di-trans,poly-cis-Undecaprenyl phosphate[0] + (1) Rbo-P-Teichoic-Bacillus-peptidoglycan[0]	?	null	MetaCyc: Cell-Structure-Biosynthesis (Cell Structure Biosynthesis); Cell-Wall-Biosynthesis (Cell Wall Biosynthesis); PWY-7815 (poly(ribitol phosphate) wall teichoic acid biosynthesis I (<i>B. subtilis</i>)); Teichoic-Acids-Biosynthesis (Teichoic Acid Biosynthesis)	MetaCyc: RXN-18030	null	10000000.0	10000000.0	cpd00001;cpd00067;cpd02229;cpd19245;cpd22495;cpd36227;cpd37025	OK	0	null	HB|GCP|EQP	Primary Database
rxn48017			(1) cpd00005[0] + (1) cpd01639[0] <=> (1) cpd00006[0] + (1) cpd34624[0]	-1:cpd00005:0:"NADPH";-2:cpd00067:0:"H+";-1:cpd01639:0:"2,4-Dinitrophenol";1:cpd00006:0:"NADP";1:cpd34624:0:"2,4-dinitrophenol hydride sigma-complex"	0	(1) cpd00005[0] + (2) cpd00067[0] + (1) cpd01639[0] <=> (1) cpd00006[0] + (1) cpd34624[0]	(1) NADPH[0] + (2) H+[0] + (1) 2,4-Dinitrophenol[0] <=> (1) NADP[0] + (1) 2,4-dinitrophenol hydride sigma-complex[0]	?	null	MetaCyc: AROMATIC-COMPOUNDS-DEGRADATION (Aromatic Compound Degradation); Degradation (Degradation/Utilization/Assimilation); Nitroaromatic-Degradation (Nitroaromatic Compound Degradation); Nitrophenol-Degradation (Nitrophenol Degradation); PWY-7627 (2,4,6-trinitrophenol and 2,4-dinitrophenol degradation); Phenolic-Compounds-Degradation (Phenolic Compound Degradation)	MetaCyc: RXN-16304	null	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd01639;cpd34624	CI:1	0	null	HB|GCP|EQP	Primary Database
rxn48018			(1) cpd00079[0] + (1) cpd27638[0] <=> (1) cpd00911[0] + (1) cpd27640[0]	-1:cpd00079:0:"D-glucose-6-phosphate";-1:cpd27638:0:"NAD-P-OR-NOP";1:cpd00067:0:"H+";1:cpd00911:0:"6-phospho-D-glucono-1-5-lactone";1:cpd27640:0:"NADH-P-OR-NOP"	0	(1) cpd00079[0] + (1) cpd27638[0] <=> (1) cpd00067[0] + (1) cpd00911[0] + (1) cpd27640[0]	(1) D-glucose-6-phosphate[0] + (1) NAD-P-OR-NOP[0] <=> (1) H+[0] + (1) 6-phospho-D-glucono-1-5-lactone[0] + (1) NADH-P-OR-NOP[0]	?	null	null	MetaCyc: RXN-14819	1.1.1.363	10000000.0	10000000.0	cpd00067;cpd00079;cpd00911;cpd27638;cpd27640	OK	0	null	GCP|EQP	Primary Database
rxn48019			(1) cpd00007[0] + (1) cpd32077[0] <=> (1) cpd33567[0]	-1:cpd00007:0:"O2";-1:cpd32077:0:"(4Z,7Z,10Z,13Z,15E,17S,19Z)-17-hydroxydocosa-4,7,10,13,15,19-hexaenoate";1:cpd33567:0:"(4S,5E,7Z,10Z,13Z,15E,17S,19Z)-4-hydroperoxy-17-hydroxydocosa-5,7,10,13,15,19-hexaenoate"	0	(1) cpd00007[0] + (1) cpd32077[0] => (1) cpd33567[0]	(1) O2[0] + (1) (4Z,7Z,10Z,13Z,15E,17S,19Z)-17-hydroxydocosa-4,7,10,13,15,19-hexaenoate[0] => (1) (4S,5E,7Z,10Z,13Z,15E,17S,19Z)-4-hydroperoxy-17-hydroxydocosa-5,7,10,13,15,19-hexaenoate[0]	>	null	MetaCyc: HORMONE-SYN (Hormone Biosynthesis); PWY66-397 (resolvin D biosynthesis)	MetaCyc: RXN66-512	null	-69.98	4.36	cpd00007;cpd32077;cpd33567	OK	0	null	GCC|EQP	Primary Database
rxn48020	cis,cis-delta15,27-3-oxo-C46:2-[acyl-carrier protein] synthase	cis,cis-delta15,27-3-oxo-C46:2-[acyl-carrier protein] synthase	(1) cpd11492[0] + (1) cpd28397[0] <=> (1) cpd00011[0] + (1) cpd11493[0] + (1) cpd28402[0]	-1:cpd11492:0:"Malonyl-acyl-carrierprotein-";-1:cpd28397:0:"a cis,cis-delta13,25-C44:2-[acp]";1:cpd00011:0:"CO2";1:cpd11493:0:"ACP";1:cpd28402:0:"a cis,cis-delta15,27-3-oxo-C46:2-[acp]"	0	(1) cpd11492[0] + (1) cpd28397[0] <=> (1) cpd00011[0] + (1) cpd11493[0] + (1) cpd28402[0]	(1) Malonyl-acyl-carrierprotein-[0] + (1) a cis,cis-delta13,25-C44:2-[acp][0] <=> (1) CO2[0] + (1) ACP[0] + (1) a cis,cis-delta15,27-3-oxo-C46:2-[acp][0]	?	null	MetaCyc: Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-6113 (superpathway of mycolate biosynthesis); PWYG-321 (mycolate biosynthesis)	MetaCyc: RXN1G-424	null	10000000.0	10000000.0	cpd00011;cpd11492;cpd11493;cpd28397;cpd28402	OK	0	null	HB|GCP|EQP	Primary Database
rxn48021			(1) cpd00001[0] + (1) cpd26520[0] <=> (1) cpd02582[0] + (1) cpd35626[0]	-1:cpd00001:0:"H2O";-1:cpd26520:0:"(2,3-dihydroxybenzoylserine)3";1:cpd00067:0:"H+";1:cpd02582:0:"2,3-Dihydroxy-N-benzoyl-L-serine";1:cpd35626:0:"(2,3-dihydroxybenzoylserine)2"	0	(1) cpd00001[0] + (1) cpd26520[0] <=> (1) cpd00067[0] + (1) cpd02582[0] + (1) cpd35626[0]	(1) H2O[0] + (1) (2,3-dihydroxybenzoylserine)3[0] <=> (1) H+[0] + (1) 2,3-Dihydroxy-N-benzoyl-L-serine[0] + (1) (2,3-dihydroxybenzoylserine)2[0]	=	null	null	MetaCyc: RXN-14478	null	-4.4	0.52	cpd00001;cpd00067;cpd02582;cpd26520;cpd35626	OK	0	null	GCC|EQC|EQU	Primary Database
rxn48022			(1) cpd34567[0] <=> (1) cpd00011[0] + (1) cpd31604[0]	-1:cpd00067:0:"H+";-1:cpd34567:0:"(4E,9R,11R)-9,11-dihydroxy-2,4-dimethyl-3-oxodotriacont-4-enoate";1:cpd00011:0:"CO2";1:cpd31604:0:"(4E)-9,11-dihydroxy-4-methyldotriacont-4-en-3-one"	0	(1) cpd00067[0] + (1) cpd34567[0] => (1) cpd00011[0] + (1) cpd31604[0]	(1) H+[0] + (1) (4E,9R,11R)-9,11-dihydroxy-2,4-dimethyl-3-oxodotriacont-4-enoate[0] => (1) CO2[0] + (1) (4E)-9,11-dihydroxy-4-methyldotriacont-4-en-3-one[0]	>	null	MetaCyc: Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-7741 (phthiocerol biosynthesis)	MetaCyc: RXN-17266	null	-4.7	0.75	cpd00011;cpd00067;cpd31604;cpd34567	OK	0	null	GCC|EQC|EQU	Primary Database
rxn48023			(1) cpd00002[0] + (1) cpd26978[0] + (1) cpd28207[0] + (1) cpd28253[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd22290[0] + (1) cpd28259[0] + (1) cpd28307[0]	-1:cpd00002:0:"ATP";-1:cpd26978:0:"Donor-H2";-1:cpd28207:0:"Sulfurated-Sulfur-Acceptors";-1:cpd28253:0:"Thi-S";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd22290:0:"Acceptor";1:cpd28259:0:"Thiocarboxyadenylated-ThiS-Proteins";1:cpd28307:0:"Unsulfurated-Sulfur-Acceptors"	0	(1) cpd00002[0] + (1) cpd26978[0] + (1) cpd28207[0] + (1) cpd28253[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd22290[0] + (1) cpd28259[0] + (1) cpd28307[0]	(1) ATP[0] + (1) Donor-H2[0] + (1) Sulfurated-Sulfur-Acceptors[0] + (1) Thi-S[0] <=> (1) PPi[0] + (1) AMP[0] + (1) Acceptor[0] + (1) Thiocarboxyadenylated-ThiS-Proteins[0] + (1) Unsulfurated-Sulfur-Acceptors[0]	?	null	null	MetaCyc: RXN-18666	null	10000000.0	10000000.0	cpd00002;cpd00012;cpd00018;cpd22290;cpd26978;cpd28207;cpd28253;cpd28259;cpd28307	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn48024	3-oxo-hexadecanoyl-ACP hydrolase	3-oxo-hexadecanoyl-ACP hydrolase	(1) cpd00001[0] + (1) cpd11485[0] <=> (1) cpd11493[0] + (1) cpd34296[0]	-1:cpd00001:0:"H2O";-1:cpd11485:0:"3-oxohexadecanoyl-acp";1:cpd00067:0:"H+";1:cpd11493:0:"ACP";1:cpd34296:0:"3-keto palmitic acid"	0	(1) cpd00001[0] + (1) cpd11485[0] <=> (1) cpd00067[0] + (1) cpd11493[0] + (1) cpd34296[0]	(1) H2O[0] + (1) 3-oxohexadecanoyl-acp[0] <=> (1) H+[0] + (1) ACP[0] + (1) 3-keto palmitic acid[0]	?	null	MetaCyc: Energy-Metabolism (Generation of Precursor Metabolite and Energy); Metabolic-Clusters (Metabolic Clusters); PWY-6585 (2-methylketone biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-15282|Name: 3-oxo-hexadecanoyl-ACP hydrolase	null	10000000.0	10000000.0	cpd00001;cpd00067;cpd11485;cpd11493;cpd34296	OK	0	null	GCP|EQP	Primary Database
rxn48025	2-hydroxy-3-methyl-branched fatty acyl-CoA lyase	2-hydroxy-3-methyl-branched fatty acyl-CoA lyase	(1) cpd36932[0] <=> (1) cpd00592[0] + (1) cpd37012[0]	-1:cpd36932:0:"2-OH-3-Methyl-Saturated-Fatty-Acyl-CoA";1:cpd00592:0:"Formyl-CoA";1:cpd37012:0:"2-Me-Branched-234-Sat-FALD"	0	(1) cpd36932[0] <=> (1) cpd00592[0] + (1) cpd37012[0]	(1) 2-OH-3-Methyl-Saturated-Fatty-Acyl-CoA[0] <=> (1) Formyl-CoA[0] + (1) 2-Me-Branched-234-Sat-FALD[0]	?	null	MetaCyc: Degradation (Degradation/Utilization/Assimilation); Fatty-Acid-Degradation (Fatty Acid Degradation); Fatty-Acid-and-Lipid-Degradation (Fatty Acid and Lipid Degradation); PWY66-387 (fatty acid &alpha;-oxidation II)	MetaCyc: RXN66-471|Name: 2-hydroxy-3-methyl-branched fatty acyl-CoA lyase	null	10000000.0	10000000.0	cpd00592;cpd36932;cpd37012	OK	0	null	GCP|EQP	Primary Database
