id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn50010	32435	32435	(1) cpd00007[0] + (1) cpd18001[0] + (1) cpd00005[0] <=> (1) cpd22123[0] + (1) cpd00006[0] + (1) cpd00001[0]	-1:cpd00005:0:"NADPH";-1:cpd00007:0:"O2";-1:cpd00067:0:"H+";-1:cpd18001:0:"Menth-8-en-2-one";1:cpd00001:0:"H2O";1:cpd00006:0:"NADP";1:cpd22123:0:"4-isopropenyl-7-methyloxepan-2-one"	0	(1) cpd00007[0] + (1) cpd18001[0] + (1) cpd00067[0] + (1) cpd00005[0] <=> (1) cpd22123[0] + (1) cpd00006[0] + (1) cpd00001[0]	(1) O2[0] + (1) Menth-8-en-2-one[0] + (1) H+[0] + (1) NADPH[0] <=> (1) 4-isopropenyl-7-methyloxepan-2-one[0] + (1) NADP[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd18001;cpd22123	OK	0	null		Primary Database
rxn50011	32439	32439	(1) cpd14985[0] + (2) cpd00007[0] + (4) cpd41370[0] <=> (1) cpd17940[0] + (4) cpd41369[0] + (3) cpd00001[0]	-2:cpd00007:0:"O2";-4:cpd00067:0:"H+";-1:cpd14985:0:"epi-Isozizaene";-4:cpd41370:0:"reduced [2Fe-2S]-[ferredoxin]";3:cpd00001:0:"H2O";1:cpd17940:0:"Albaflavenone";4:cpd41369:0:"oxidized [2Fe-2S]-[ferredoxin]"	0	(1) cpd14985[0] + (2) cpd00007[0] + (4) cpd00067[0] + (4) cpd41370[0] <=> (1) cpd17940[0] + (4) cpd41369[0] + (3) cpd00001[0]	(1) epi-Isozizaene[0] + (2) O2[0] + (4) H+[0] + (4) reduced [2Fe-2S]-[ferredoxin][0] <=> (1) Albaflavenone[0] + (4) oxidized [2Fe-2S]-[ferredoxin][0] + (3) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd14985;cpd17940;cpd41369;cpd41370	CPDFORMERROR	0	null		Primary Database
rxn50012	32443	32443	(4) cpd41370[0] + (1) cpd03637[0] + (2) cpd00007[0] <=> (4) cpd41369[0] + (2) cpd00001[0] + (1) cpd05521[0]	-2:cpd00007:0:"O2";-4:cpd00067:0:"H+";-1:cpd03637:0:"Zeaxanthin";-4:cpd41370:0:"reduced [2Fe-2S]-[ferredoxin]";2:cpd00001:0:"H2O";1:cpd05521:0:"Violaxanthin";4:cpd41369:0:"oxidized [2Fe-2S]-[ferredoxin]"	0	(4) cpd00067[0] + (4) cpd41370[0] + (1) cpd03637[0] + (2) cpd00007[0] <=> (4) cpd41369[0] + (2) cpd00001[0] + (1) cpd05521[0]	(4) H+[0] + (4) reduced [2Fe-2S]-[ferredoxin][0] + (1) Zeaxanthin[0] + (2) O2[0] <=> (4) oxidized [2Fe-2S]-[ferredoxin][0] + (2) H2O[0] + (1) Violaxanthin[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd03637;cpd05521;cpd41369;cpd41370	CPDFORMERROR	0	null		Primary Database
rxn50013	32455	32455	(2) cpd41831[0] + (1) cpd23740[0] + (2) cpd00007[0] <=> (1) cpd06629[0] + (3) cpd00001[0] + (2) cpd41832[0]	-2:cpd00007:0:"O2";-1:cpd23740:0:"(-)-premnaspirodiene";-2:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";3:cpd00001:0:"H2O";2:cpd00067:0:"H+";1:cpd06629:0:"Solavetivone";2:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(2) cpd41831[0] + (1) cpd23740[0] + (2) cpd00007[0] <=> (1) cpd06629[0] + (3) cpd00001[0] + (2) cpd41832[0] + (2) cpd00067[0]	(2) reduced [NADPH--hemoprotein reductase][0] + (1) (-)-premnaspirodiene[0] + (2) O2[0] <=> (1) Solavetivone[0] + (3) H2O[0] + (2) oxidized [NADPH--hemoprotein reductase][0] + (2) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd06629;cpd23740;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50014	32471	32471	(1) cpd18064[0] + (1) cpd00007[0] + (1) cpd41831[0] <=> (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd06171[0]	-1:cpd00007:0:"O2";-1:cpd18064:0:"Demethylsuberosin";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd06171:0:"Marmesin";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd18064[0] + (1) cpd00007[0] + (1) cpd41831[0] <=> (1) cpd00067[0] + (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd06171[0]	(1) Demethylsuberosin[0] + (1) O2[0] + (1) reduced [NADPH--hemoprotein reductase][0] <=> (1) H+[0] + (1) H2O[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) Marmesin[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd06171;cpd18064;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50015	32491	32491	(1) cpd00007[0] + (1) cpd41831[0] + (1) cpd06578[0] <=> (1) cpd21462[0] + (1) cpd00001[0] + (1) cpd41832[0]	-1:cpd00007:0:"O2";-1:cpd06578:0:"Humulene";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd21462:0:"10-Hydroxy-alpha-humulene";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00007[0] + (1) cpd41831[0] + (1) cpd06578[0] <=> (1) cpd21462[0] + (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd00067[0]	(1) O2[0] + (1) reduced [NADPH--hemoprotein reductase][0] + (1) Humulene[0] <=> (1) 10-Hydroxy-alpha-humulene[0] + (1) H2O[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd06578;cpd21462;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50016	32495	32495	(1) cpd00007[0] + (1) cpd01062[0] + (1) cpd41831[0] <=> (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd17740[0]	-1:cpd00007:0:"O2";-1:cpd01062:0:"Geraniol";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd17740:0:"8-Hydroxygeraniol";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00007[0] + (1) cpd01062[0] + (1) cpd41831[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd41832[0] + (1) cpd17740[0]	(1) O2[0] + (1) Geraniol[0] + (1) reduced [NADPH--hemoprotein reductase][0] <=> (1) H2O[0] + (1) H+[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) 8-Hydroxygeraniol[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01062;cpd17740;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50017	32503	32503	(1) cpd02471[0] + (1) cpd41831[0] + (1) cpd00007[0] <=> (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd02706[0]	-1:cpd00007:0:"O2";-1:cpd02471:0:"Linalool";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd02706:0:"(E)-3,7-Dimethylocta-1,6-diene-3,8-diol";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd02471[0] + (1) cpd41831[0] + (1) cpd00007[0] <=> (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd00067[0] + (1) cpd02706[0]	(1) Linalool[0] + (1) reduced [NADPH--hemoprotein reductase][0] + (1) O2[0] <=> (1) H2O[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H+[0] + (1) (E)-3,7-Dimethylocta-1,6-diene-3,8-diol[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd02471;cpd02706;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50018	32583	32583	(1) cpd18001[0] + (1) cpd00007[0] + (1) cpd00005[0] <=> (1) cpd00001[0] + (1) cpd22198[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-1:cpd00007:0:"O2";-1:cpd00067:0:"H+";-1:cpd18001:0:"Menth-8-en-2-one";1:cpd00001:0:"H2O";1:cpd00006:0:"NADP";1:cpd22198:0:"6-isopropenyl-3-methyloxepan-2-one"	0	(1) cpd18001[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00005[0] <=> (1) cpd00001[0] + (1) cpd22198[0] + (1) cpd00006[0]	(1) Menth-8-en-2-one[0] + (1) O2[0] + (1) H+[0] + (1) NADPH[0] <=> (1) H2O[0] + (1) 6-isopropenyl-3-methyloxepan-2-one[0] + (1) NADP[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd18001;cpd22198	OK	0	null		Primary Database
rxn50019	32619	32619	(1) cpd00006[0] + (1) cpd21493[0] <=> (1) cpd00005[0] + (1) cpd03754[0]	-1:cpd00006:0:"NADP";-1:cpd21493:0:"L-threo-7,8-Dihydrobiopterin";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd03754:0:"Biopterin"	0	(1) cpd00006[0] + (1) cpd21493[0] <=> (1) cpd00005[0] + (1) cpd03754[0] + (1) cpd00067[0]	(1) NADP[0] + (1) L-threo-7,8-Dihydrobiopterin[0] <=> (1) NADPH[0] + (1) Biopterin[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd03754;cpd21493	OK	0	null		Primary Database
rxn50020	32623	32623	(2) cpd00006[0] + (1) cpd24149[0] <=> (2) cpd00005[0] + (1) cpd03754[0]	-2:cpd00006:0:"NADP";-1:cpd24149:0:"(6S)-5,6,7,8-tetrahydrobiopterin";2:cpd00005:0:"NADPH";2:cpd00067:0:"H+";1:cpd03754:0:"Biopterin"	0	(2) cpd00006[0] + (1) cpd24149[0] <=> (2) cpd00005[0] + (2) cpd00067[0] + (1) cpd03754[0]	(2) NADP[0] + (1) (6S)-5,6,7,8-tetrahydrobiopterin[0] <=> (2) NADPH[0] + (2) H+[0] + (1) Biopterin[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd03754;cpd24149	OK	0	null		Primary Database
rxn50021	32635	32635	(2) cpd00007[0] + (1) cpd02471[0] + (2) cpd41831[0] <=> (3) cpd00001[0] + (1) cpd21454[0] + (2) cpd41832[0]	-2:cpd00007:0:"O2";-1:cpd02471:0:"Linalool";-2:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";3:cpd00001:0:"H2O";2:cpd00067:0:"H+";1:cpd21454:0:"(6E)-8-Oxolinalool";2:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(2) cpd00007[0] + (1) cpd02471[0] + (2) cpd41831[0] <=> (3) cpd00001[0] + (1) cpd21454[0] + (2) cpd41832[0] + (2) cpd00067[0]	(2) O2[0] + (1) Linalool[0] + (2) reduced [NADPH--hemoprotein reductase][0] <=> (3) H2O[0] + (1) (6E)-8-Oxolinalool[0] + (2) oxidized [NADPH--hemoprotein reductase][0] + (2) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd02471;cpd21454;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50022	32639	32639	(1) cpd41831[0] + (1) cpd00007[0] + (1) cpd02706[0] <=> (1) cpd21454[0] + (1) cpd41832[0] + (2) cpd00001[0]	-1:cpd00007:0:"O2";-1:cpd02706:0:"(E)-3,7-Dimethylocta-1,6-diene-3,8-diol";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";2:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd21454:0:"(6E)-8-Oxolinalool";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd41831[0] + (1) cpd00007[0] + (1) cpd02706[0] <=> (1) cpd21454[0] + (1) cpd00067[0] + (1) cpd41832[0] + (2) cpd00001[0]	(1) reduced [NADPH--hemoprotein reductase][0] + (1) O2[0] + (1) (E)-3,7-Dimethylocta-1,6-diene-3,8-diol[0] <=> (1) (6E)-8-Oxolinalool[0] + (1) H+[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (2) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd02706;cpd21454;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50023	32643	32643	(1) cpd07658[0] + (2) cpd42287[0] + (1) cpd00001[0] <=> (1) cpd21466[0] + (2) cpd41533[0]	-1:cpd00001:0:"H2O";-1:cpd07658:0:"Lupanine";-2:cpd42287:0:"Fe(III)-[cytochrome c]";2:cpd00067:0:"H+";1:cpd21466:0:"17-Hydroxylupanine";2:cpd41533:0:"Fe(II)-[cytochrome c]"	0	(1) cpd07658[0] + (2) cpd42287[0] + (1) cpd00001[0] <=> (2) cpd00067[0] + (1) cpd21466[0] + (2) cpd41533[0]	(1) Lupanine[0] + (2) Fe(III)-[cytochrome c][0] + (1) H2O[0] <=> (2) H+[0] + (1) 17-Hydroxylupanine[0] + (2) Fe(II)-[cytochrome c][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00067;cpd07658;cpd21466;cpd41533;cpd42287	CPDFORMERROR	0	null		Primary Database
rxn50024	32655	32655	(1) cpd00006[0] + (1) cpd39483[0] + (1) cpd07339[0] <=> (1) cpd00005[0] + (1) cpd39772[0]	-1:cpd00006:0:"NADP";-1:cpd07339:0:"Eugenol";-1:cpd39483:0:"a carboxylate";1:cpd00005:0:"NADPH";1:cpd39772:0:"(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-en-1-yl ester"	0	(1) cpd00006[0] + (1) cpd39483[0] + (1) cpd07339[0] <=> (1) cpd00005[0] + (1) cpd39772[0]	(1) NADP[0] + (1) a carboxylate[0] + (1) Eugenol[0] <=> (1) NADPH[0] + (1) (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-en-1-yl ester[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd07339;cpd39483;cpd39772	CPDFORMERROR	0	null		Primary Database
rxn50025	32711	32711	(1) cpd39563[0] + (1) cpd00003[0] <=> (1) cpd41311[0] + (1) cpd00004[0]	-1:cpd00003:0:"NAD";-1:cpd39563:0:"a (3R)-3-hydroxyacyl-CoA";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd41311:0:"a 3-oxoacyl-CoA"	0	(1) cpd39563[0] + (1) cpd00003[0] <=> (1) cpd00067[0] + (1) cpd41311[0] + (1) cpd00004[0]	(1) a (3R)-3-hydroxyacyl-CoA[0] + (1) NAD[0] <=> (1) H+[0] + (1) a 3-oxoacyl-CoA[0] + (1) NADH[0]	=	null	null	null	null	10000000	10000000	cpd00003;cpd00004;cpd00067;cpd39563;cpd41311	CPDFORMERROR	0	null		Primary Database
rxn50026	32719	32719	(2) cpd41831[0] + (2) cpd00007[0] + (1) cpd17407[0] <=> (1) cpd17435[0] + (3) cpd00001[0] + (2) cpd41832[0] + (1) cpd00011[0]	-2:cpd00007:0:"O2";-1:cpd17407:0:"Dihomomethionine";-2:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";3:cpd00001:0:"H2O";1:cpd00011:0:"CO2";2:cpd00067:0:"H+";1:cpd17435:0:"5-Methylthiopentanaldoxime";2:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(2) cpd41831[0] + (2) cpd00007[0] + (1) cpd17407[0] <=> (1) cpd17435[0] + (3) cpd00001[0] + (2) cpd00067[0] + (2) cpd41832[0] + (1) cpd00011[0]	(2) reduced [NADPH--hemoprotein reductase][0] + (2) O2[0] + (1) Dihomomethionine[0] <=> (1) 5-Methylthiopentanaldoxime[0] + (3) H2O[0] + (2) H+[0] + (2) oxidized [NADPH--hemoprotein reductase][0] + (1) CO2[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00011;cpd00067;cpd17407;cpd17435;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50027	32723	32723	(2) cpd41831[0] + (2) cpd00007[0] + (1) cpd17411[0] <=> (1) cpd00011[0] + (1) cpd17436[0] + (3) cpd00001[0] + (2) cpd41832[0]	-2:cpd00007:0:"O2";-1:cpd17411:0:"Trihomomethionine";-2:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";3:cpd00001:0:"H2O";1:cpd00011:0:"CO2";2:cpd00067:0:"H+";1:cpd17436:0:"6-Methylthiohexanaldoxime";2:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(2) cpd41831[0] + (2) cpd00007[0] + (1) cpd17411[0] <=> (1) cpd00011[0] + (1) cpd17436[0] + (3) cpd00001[0] + (2) cpd00067[0] + (2) cpd41832[0]	(2) reduced [NADPH--hemoprotein reductase][0] + (2) O2[0] + (1) Trihomomethionine[0] <=> (1) CO2[0] + (1) 6-Methylthiohexanaldoxime[0] + (3) H2O[0] + (2) H+[0] + (2) oxidized [NADPH--hemoprotein reductase][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00011;cpd00067;cpd17411;cpd17436;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn50028	32727	32727	(1) cpd41313[0] + (1) cpd00070[0] <=> (1) cpd41310[0] + (1) cpd00011[0] + (1) cpd00010[0]	-1:cpd00067:0:"H+";-1:cpd00070:0:"Malonyl-CoA";-1:cpd41313:0:"a very-long-chain acyl-CoA";1:cpd00010:0:"CoA";1:cpd00011:0:"CO2";1:cpd41310:0:"a very-long-chain 3-oxoacyl-CoA"	0	(1) cpd41313[0] + (1) cpd00067[0] + (1) cpd00070[0] <=> (1) cpd41310[0] + (1) cpd00011[0] + (1) cpd00010[0]	(1) a very-long-chain acyl-CoA[0] + (1) H+[0] + (1) Malonyl-CoA[0] <=> (1) a very-long-chain 3-oxoacyl-CoA[0] + (1) CO2[0] + (1) CoA[0]	=	null	null	null	null	10000000	10000000	cpd00010;cpd00011;cpd00067;cpd00070;cpd41310;cpd41313	CPDFORMERROR	0	null		Primary Database
rxn50029	32735	32735	(1) cpd39779[0] + (1) cpd00017[0] <=> (1) cpd00019[0] + (1) cpd39778[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd39779:0:"1,2-diacyl-sn-glycero-3-phospho-N-methylethanolamine";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd39778:0:"1,2-diacyl-sn-glycero-3-phospho-N,N-dimethylethanolamine"	0	(1) cpd39779[0] + (1) cpd00017[0] <=> (1) cpd00019[0] + (1) cpd39778[0] + (1) cpd00067[0]	(1) 1,2-diacyl-sn-glycero-3-phospho-N-methylethanolamine[0] + (1) S-Adenosyl-L-methionine[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) 1,2-diacyl-sn-glycero-3-phospho-N,N-dimethylethanolamine[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00019;cpd00067;cpd39778;cpd39779	CPDFORMERROR	0	null		Primary Database
