id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd38010	5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->6)-[5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->3)]-2-acetamido-2-deoxy-beta-D-galactopyranosyl-(1->3)-alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranose-(1<->1')-ceramide	5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->6)-[5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->3)]-2-acetamido-2-deoxy-beta-D-galactopyranosyl-(1->3)-alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranose-(1<->1')-ceramide	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->6)-[5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->3)]-2-acetamido-2-deoxy-beta-D-galactopyranosyl-(1->3)-alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranose-(1<->1')-ceramide; DSGG globoside; DSGG(2-); N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-[N-acetyl-alpha-neuraminyl-(2->6)]-N-acetyl-beta-D-galactosaminyl-(1->3)-alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide; V3NeuAcIV6NeuAc-Gb5Cer(2-); alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->3)-[alpha-Neup5Ac-(2->6)]-beta-D-GalpNAc-(1->3)-alpha-D-Galp-(1->4)-beta-D-Galp-(1->4)-beta-D-Glcp-(1->1')-Cer; globoside DSGG		
cpd38011	5-chlorocarbonyl-4-hydroxy-penta-2,4-dienoate	5-chlorocarbonyl-4-hydroxy-penta-2,4-dienoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-chlorocarbonyl-4-hydroxy-penta-2,4-dienoate		
cpd38012	a 2-acyl-sn-glycero-3-phospholipid	a 2-acyl-sn-glycero-3-phospholipid	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 2-acyl-sn-glycero-3-phospholipid		
cpd38013	N(2)-[(3R)-3-(acyloxy)acyl]-L-ornithine zwitterion	N(2)-[(3R)-3-(acyloxy)acyl]-L-ornithine zwitterion	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-[(3R)-3-(acyloxy)acyl]-L-ornithine zwitterion; an N(2)-[(3R)-3-(acyloxy)acyl]-L-ornithine lipid		
cpd38014	3-hydroxyacyl derivative of bacterial toxin	3-hydroxyacyl derivative of bacterial toxin	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-hydroxyacyl derivative of bacterial toxin		
cpd38015	GlcNAc-(beta1->6)-Gb5Cer	GlcNAc-(beta1->6)-Gb5Cer	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: GlcNAc-(beta1->6)-Gb5Cer; GlcNAc-(beta1->6)-SSEA-3; globoside GlcNAc-(beta1->6)-GalGb4Cer		
cpd38016	Gal-alpha-1-3-Gal-alpha-1-4-Gal-beta-1-4-Glc-beta-Cer	Gal-alpha-1-3-Gal-alpha-1-4-Gal-beta-1-4-Glc-beta-Cer	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: Gal-alpha-1-3-Gal-alpha-1-4-Gal-beta-1-4-Glc-beta-Cer; GalGb3Cer; alpha-D-Gal-(1->3)-alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-ceramide; alpha-D-galactosyl-(1->3)-alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-Cer		
cpd38017	(5R)-5-phenylhydantoin	(5R)-5-phenylhydantoin	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (5R)-5-phenylhydantoin; (5R)-5-phenylimidazolidine-2,4-dione; D-5-phenylhydantoin		
cpd38018	a beta-D-galactosyl-(1->3)-[N-acetyl-alpha-neuraminyl-(2->6)]-N-acetyl-alpha-D-galactosaminyl derivative	a beta-D-galactosyl-(1->3)-[N-acetyl-alpha-neuraminyl-(2->6)]-N-acetyl-alpha-D-galactosaminyl derivative	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a beta-D-galactosyl-(1->3)-[N-acetyl-alpha-neuraminyl-(2->6)]-N-acetyl-alpha-D-galactosaminyl derivative		
cpd38019	an R-cob(III)alamin	an R-cob(III)alamin	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: an R-cob(III)alamin		
cpd38020	tetra-trans,hexa-cis-undecaprenyl diphosphate	tetra-trans,hexa-cis-undecaprenyl diphosphate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: tetra-trans,hexa-cis-undecaprenyl diphosphate		
cpd38021	an omega-methyl-long-chain fatty acid	an omega-methyl-long-chain fatty acid	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: an omega-methyl-long-chain fatty acid; omega-methyl-long-chain fatty acid anions		
cpd38022	an omega-hydroxy-long-chain fatty acid	an omega-hydroxy-long-chain fatty acid	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: an omega-hydroxy-long-chain fatty acid; long-chain omega-hydroxy fatty acid anion; long-chain omega-hydroxy fatty acid anions; omega-hydroxy-long-chain fatty acid anions		
cpd38023	a pyrimidine ribonucleoside	a pyrimidine ribonucleoside	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a pyrimidine ribonucleoside		
cpd38024	a 2-oxo-3-(phosphooxy)propyl medium-chain 3-oxoalkanoate	a 2-oxo-3-(phosphooxy)propyl medium-chain 3-oxoalkanoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 2-oxo-3-(phosphooxy)propyl medium-chain 3-oxoalkanoate		
cpd38025	(2R)-2-O-[alpha-D-glucopyranosyl-(1->6)-alpha-D-glucopyranosyl]-glycerate	(2R)-2-O-[alpha-D-glucopyranosyl-(1->6)-alpha-D-glucopyranosyl]-glycerate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2R)-2-O-[alpha-D-glucopyranosyl-(1->6)-alpha-D-glucopyranosyl]-glycerate		
cpd38026	(1S,2S,3R,4S,5R,6S)-4-(hydroxymethyl)-6-{[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}cyclohexane-1,2,3,5-tetrol	(1S,2S,3R,4S,5R,6S)-4-(hydroxymethyl)-6-{[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}cyclohexane-1,2,3,5-tetrol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (1S,2S,3R,4S,5R,6S)-4-(hydroxymethyl)-6-{[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}cyclohexane-1,2,3,5-tetrol; validoxylamine B		
cpd38027	(2R)-2-O-[6-O-octanoyl-alpha-D-glucopyranosyl-(1->6)-alpha-D-glucopyranosyl]-glycerate	(2R)-2-O-[6-O-octanoyl-alpha-D-glucopyranosyl-(1->6)-alpha-D-glucopyranosyl]-glycerate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2R)-2-O-[6-O-octanoyl-alpha-D-glucopyranosyl-(1->6)-alpha-D-glucopyranosyl]-glycerate		
cpd38028	a 2-acylphloroglucinol 1-O-beta-D-glucoside	a 2-acylphloroglucinol 1-O-beta-D-glucoside	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 2-acylphloroglucinol 1-O-beta-D-glucoside		
cpd38029	(S)-(-)-N-acetyl-1-methylbenzylamine	(S)-(-)-N-acetyl-1-methylbenzylamine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (S)-(-)-N-acetyl-1-methylbenzylamine; (S)-N-(1-phenylethyl)acetamide; (S)-N-acetyl-1-phenylethylamine; N-[(1S)-1-phenylethyl]acetamide		
cpd38030	(R)-(+)-N-acetyl-1-methylbenzylamine	(R)-(+)-N-acetyl-1-methylbenzylamine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-(+)-N-acetyl-1-methylbenzylamine; (R)-N-(1-phenylethyl)acetamide; (R)-N-acetyl-1-phenylethylamine; N-[(1R)-1-phenylethyl]acetamide		
cpd38031	(R)-1-phenylethylamine	(R)-1-phenylethylamine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (R)-1-phenylethylamine		
cpd38032	an acyl-AMP	an acyl-AMP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: an acyl-AMP		
cpd38033	a medium-chain fatty acyl-AMP	a medium-chain fatty acyl-AMP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a medium-chain fatty acyl-AMP		
cpd38034	17beta-hydroxy-androst-5-en-3-one	17beta-hydroxy-androst-5-en-3-one	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 17beta-hydroxy-androst-5-en-3-one		
cpd38035	(methylsulfanyl)acetaldehyde	(methylsulfanyl)acetaldehyde	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (methylsulfanyl)acetaldehyde; (methylthio)acetaldehyde; 2-(methylmercapto)acetaldehyde; 2-(methylsulfanyl)acetaldehyde; 2-(methylthio)acetaldehyde; 2-[methylthio]ethanal; 2-methylthioacetaldehyde; methylmercapto acetaldehyde; methylthioethanal		
cpd38036	(3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-one	(3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-one	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-one; D-apionolactone		
cpd38037	1,3,4-trihydroxy-3-(hydroxymethyl)butan-2-one	1,3,4-trihydroxy-3-(hydroxymethyl)butan-2-one	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1,3,4-trihydroxy-3-(hydroxymethyl)butan-2-one; apulose		
cpd38038	3,6-dichloro-2-hydroxybenzoate	3,6-dichloro-2-hydroxybenzoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3,6-dichloro-2-hydroxybenzoate; 3,6-dichlorosalicylate; DCSA		
cpd38039	1,3,4-trihydroxy-3-[(phosphonatooxy)methyl]butan-2-one	1,3,4-trihydroxy-3-[(phosphonatooxy)methyl]butan-2-one	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1,3,4-trihydroxy-3-[(phosphonatooxy)methyl]butan-2-one; apulose 4-phosphate		
cpd38040	(2R)-2,3,4-trihydroxy-3-(hydroxymethyl)butanoate	(2R)-2,3,4-trihydroxy-3-(hydroxymethyl)butanoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2R)-2,3,4-trihydroxy-3-(hydroxymethyl)butanoate; (2R)-apionate; D-apionate		
cpd38041	3-oxoisoapionate	3-oxoisoapionate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-oxoisoapionate		
cpd38042	3-oxoisoapionate 4-phosphate	3-oxoisoapionate 4-phosphate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-oxoisoapionate 4-phosphate		
cpd38043	N(beta)-acetylstreptothricin D	N(beta)-acetylstreptothricin D	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(beta)-acetylstreptothricin D		
cpd38044	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutanolactone	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutanolactone	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (Z)-2-((N-methylformamido)methylene)-5-hydroxybutanolactone		
cpd38045	(E)-2-((N-methylformamido) methylene)succinate	(E)-2-((N-methylformamido) methylene)succinate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (E)-2-((N-methylformamido) methylene)succinate		
cpd38046	MGMG	MGMG	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: MGMG; an acyl-3-O-(beta-D-galactosyl)-sn-glycerol		
cpd38047	(2S)-2-ammonio-5-{[(2R)-1-[(carboxylatomethyl)amino]-3-(methyldithio)-1-oxopropan-2-yl]amino}-5-oxopentanoate	(2S)-2-ammonio-5-{[(2R)-1-[(carboxylatomethyl)amino]-3-(methyldithio)-1-oxopropan-2-yl]amino}-5-oxopentanoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2S)-2-ammonio-5-{[(2R)-1-[(carboxylatomethyl)amino]-3-(methyldithio)-1-oxopropan-2-yl]amino}-5-oxopentanoate; GS-MT; S-(methylsulfanyl)glutathione; S-methylthio-glutathione		
cpd38048	2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol); 2-oleoyl-lysophosphatidylglycerol; LPG(0:0/18:1(9Z))		
cpd38049	(3S)-3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine	(3S)-3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (3S)-3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine		
cpd38050	N(2)-(1-hydroxy-2-oxopropyl)-dGTP	N(2)-(1-hydroxy-2-oxopropyl)-dGTP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-(1-hydroxy-2-oxopropyl)-dGTP		
cpd38051	N(2)-(1-hydroxy-2-oxopropyl)-GTP	N(2)-(1-hydroxy-2-oxopropyl)-GTP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-(1-hydroxy-2-oxopropyl)-GTP		
cpd38052	N(2)-(1-hydroxy-2-oxoethyl)-GTP	N(2)-(1-hydroxy-2-oxoethyl)-GTP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-(1-hydroxy-2-oxoethyl)-GTP		
cpd38053	N(2)-(1-hydroxy-2-oxoethyl)-dGTP	N(2)-(1-hydroxy-2-oxoethyl)-dGTP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-(1-hydroxy-2-oxoethyl)-dGTP		
cpd38054	N(2)-(1-hydroxy-2-oxopropyl)-GDP	N(2)-(1-hydroxy-2-oxopropyl)-GDP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-(1-hydroxy-2-oxopropyl)-GDP		
cpd38055	N(2)-(1-hydroxy-2-oxoethyl)-GDP	N(2)-(1-hydroxy-2-oxoethyl)-GDP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-(1-hydroxy-2-oxoethyl)-GDP		
cpd38056	N(2)-(1-hydroxy-2-oxopropyl)-GMP	N(2)-(1-hydroxy-2-oxopropyl)-GMP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-(1-hydroxy-2-oxopropyl)-GMP		
cpd38057	N(2)-(1-hydroxy-2-oxoethyl)-GMP	N(2)-(1-hydroxy-2-oxoethyl)-GMP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(2)-(1-hydroxy-2-oxoethyl)-GMP		
cpd38058	CDP-NH2	CDP-NH2	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: CDP-NH2; amino({[(2R,3S,4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)phosphinate; cytidine 5'-diphosphoramidate		
cpd38059	N(5)-(cytidine 5'-diphosphoramidyl)-L-glutamine	N(5)-(cytidine 5'-diphosphoramidyl)-L-glutamine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(5)-(cytidine 5'-diphosphoramidyl)-L-glutamine; N(5)-CDP-L-Gln; N(5)-CDP-L-glutamine		
cpd38060	cytidine 3'-phospho-5'-diphosphoramidate	cytidine 3'-phospho-5'-diphosphoramidate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: cytidine 3'-phospho-5'-diphosphoramidate		
cpd38061	(1R)-(2-amino-1-hydroxyethyl)phosphonate	(1R)-(2-amino-1-hydroxyethyl)phosphonate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (1R)-(2-amino-1-hydroxyethyl)phosphonate; (R)-(2-amino-1-hydroxyethyl)phosphonate; hydrogen [(1R)-2-ammonio-1-hydroxyethyl]phosphonate		
cpd38062	(S)-(2-formyl-3,4-dimethoxyphenyl)[(5R)-4-methoxy-6-methyl-5,6,7,8-tetrahydro[1,3]dioxolo[4,5-g]isoquinolin-5-yl]methyl acetate	(S)-(2-formyl-3,4-dimethoxyphenyl)[(5R)-4-methoxy-6-methyl-5,6,7,8-tetrahydro[1,3]dioxolo[4,5-g]isoquinolin-5-yl]methyl acetate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (S)-(2-formyl-3,4-dimethoxyphenyl)[(5R)-4-methoxy-6-methyl-5,6,7,8-tetrahydro[1,3]dioxolo[4,5-g]isoquinolin-5-yl]methyl acetate; 3-O-acetylpapaveroxine		
cpd38063	1,2-dihydroxy-3-methoxybenzene	1,2-dihydroxy-3-methoxybenzene	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1,2-dihydroxy-3-methoxybenzene; 1-O-methylpyrogallol; 2,3-dihydroxyanisole; 3-methoxy-o-hydroquinone; 3-methoxybenzene-1,2-diol; 3-methoxycatechol; 3-methoxypyrocatechol; 6-methoxycatechol; pyrogallol 1-methyl ether; pyrogallol 1-monomethyl ether		
cpd38064	1-hydroxy-2-ethoxybenzene	1-hydroxy-2-ethoxybenzene	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-hydroxy-2-ethoxybenzene; 2-ethoxyphenol; 2-ethyloxyphenol; catechol monoethyl ether; guaethol; guethol; o-ethoxyphenol; pyrocatechol monoethyl ether		
cpd38065	1-methoxy-2-methylbenzene	1-methoxy-2-methylbenzene	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-methoxy-2-methylbenzene; 2-methoxytoluene; 2-methylanisole; 2-methylmethoxybenzene; methyl o-cresyl ether; methyl o-tolyl ether; o-cresol methyl ether; o-cresyl methyl ether; o-methoxytoluene; o-methylanisole		
cpd38066	(2E)-3-[4-(beta-D-glucopyranosyloxy)-3,5-dimethoxyphenyl]acrylate	(2E)-3-[4-(beta-D-glucopyranosyloxy)-3,5-dimethoxyphenyl]acrylate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2E)-3-[4-(beta-D-glucopyranosyloxy)-3,5-dimethoxyphenyl]acrylate; 4-O-(beta-D-glucopyranosyl)-(2E)-sinapate; 4-O-(beta-D-glucosyl)-(2E)-sinapate; 4-O-(beta-D-glucosyl)-trans-sinapate; O(4)-(beta-D-glucosyl)-(2E)-sinapate		
cpd38067	2-hydroxy-dodecanoate	2-hydroxy-dodecanoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2-hydroxy-dodecanoate; 2-hydroxydodecanoate; 2-hydroxylaurate; alpha-hydroxy laurate; alpha-hydroxylaurate		
cpd38068	2,3-dihydroxydodecanoate	2,3-dihydroxydodecanoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2,3-dihydroxydodecanoate; 2,3-dihydroxylaurate		
cpd38069	1-hydroxy-1-methylpropane-1,2,3-tricarboxylate	1-hydroxy-1-methylpropane-1,2,3-tricarboxylate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-hydroxy-1-methylpropane-1,2,3-tricarboxylate; 3-hydroxybutane-1,2,3-tricarboxylate		
cpd38070	Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc	Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc; Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc; Galbeta1,3GalNAcbeta1,3Galalpha1,4Galbeta1,4Glc; Galpbeta1-3GalpNAcbeta1-3Galpalpha1-4Galpbeta1-4Glcp; WURCS=2.0/4,5,4/[a2122h-1x_1-5][a2112h-1b_1-5][a2112h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4-2/a4-b1_b4-c1_c3-d1_d3-e1; beta-D-Gal-(1->3)-beta-D-GalNAc-(1->3)-alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-D-Glc; beta-D-galacto-hexopyranosyl-(1->3)-2-acetamido-2-deoxy-beta-D-galacto-hexopyranosyl-(1->3)-alpha-D-galacto-hexopyranosyl-(1->4)-beta-D-galacto-hexopyranosyl-(1->4)-D-gluco-hexopyranose; beta-D-galactopyranosyl-(1->3)-2-acetamido-2-deoxy-beta-D-galactopyranosyl-(1->3)-alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosyl-(1->4)-D-glucopyranose; beta-D-galactosyl-(1->3)-N-acetyl-D-glucosaminyl-(1->3)-alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucose		
cpd38071	a 2-hydroxyflavanone	a 2-hydroxyflavanone	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 2-hydroxyflavanone		
cpd38072	(2S)-2,5,7-trihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one	(2S)-2,5,7-trihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2S)-2,5,7-trihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one; (2S)-2-hydroxynaringenin; (S)-2-hydroxynaringenin		
cpd38073	(2S)-2-(3,4-dihydroxyphenyl)-2,5,7-trihydroxy-2,3-dihydro-4H-chromen-4-one	(2S)-2-(3,4-dihydroxyphenyl)-2,5,7-trihydroxy-2,3-dihydro-4H-chromen-4-one	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2S)-2-(3,4-dihydroxyphenyl)-2,5,7-trihydroxy-2,3-dihydro-4H-chromen-4-one; (2S)-2-hydroxyeriodictyol		
