id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd39010	(4aS,7R,7aR)-1,1,7-trimethyl-4-methylidene-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulene	(4aS,7R,7aR)-1,1,7-trimethyl-4-methylidene-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulene	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (4aS,7R,7aR)-1,1,7-trimethyl-4-methylidene-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulene; allo-aromadendrene		
cpd39011	({[(4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-4-hydroxy-4,5-dihydrofuran-2-yl]methylphosphonato}oxy)(phosphonatooxy)phosphinate	({[(4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-4-hydroxy-4,5-dihydrofuran-2-yl]methylphosphonato}oxy)(phosphonatooxy)phosphinate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: ({[(4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-4-hydroxy-4,5-dihydrofuran-2-yl]methylphosphonato}oxy)(phosphonatooxy)phosphinate; 3'-deoxy-3',4'-didehydro-CTP; 3'-deoxy-3',4'-didehydro-CTP tetranion; ddh-CTP tetraanion; ddh-CTP(4-); ddhCTP tetraanion; ddhCTP(4-)		
cpd39012	(3S,6E)-9,10-secocholesta-5(10),6,8-trien-3-ol	(3S,6E)-9,10-secocholesta-5(10),6,8-trien-3-ol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (3S,6E)-9,10-secocholesta-5(10),6,8-trien-3-ol; (3beta,6E)-9,10-secocholesta-5(10),6,8-trien-3-ol; (6E)-(3S)-9,10-seco-5(10),6,8-cholestatrien-3-ol; (6E)-9,10-secocholesta-5(10),6,8-trien-3beta-ol; (6E)-tacalciol; tacalciol; tachysterol 3; tachysterol3		
cpd39013	9beta,10alpha-cholesta-5,7-dien-3beta-ol	9beta,10alpha-cholesta-5,7-dien-3beta-ol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 9beta,10alpha-cholesta-5,7-dien-3beta-ol; lumisterol 3		
cpd39014	N-acetylnoradrenaline	N-acetylnoradrenaline	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-acetylnoradrenaline		
cpd39015	N-butanoyltyramine	N-butanoyltyramine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-butanoyltyramine		
cpd39016	N-hexanoyltyramine	N-hexanoyltyramine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-hexanoyltyramine		
cpd39017	taurochenodeoxycholate 3-sulfate	taurochenodeoxycholate 3-sulfate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: taurochenodeoxycholate 3-sulfate		
cpd39018	M(IP)2C (t18:0)(2-)	M(IP)2C (t18:0)(2-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: M(IP)2C (t18:0)(2-); an inositol phosphomannosyl-alpha-1->6-inositol-1-phospho-N-acyl-4R-hydroxysphinganine; inositolphospho-1->6-mannosyl-alpha-1->6-inositol-1-phosphoceramide(t18:0)(2-)		
cpd39019	M(IP)2Cer(2-)	M(IP)2Cer(2-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: M(IP)2Cer(2-); an inositol-1-phospho-alpha-mannosylinositol-1-phosphoceramide; inositol phosphomannosyl-alpha-1->6-inositol-1-phospho-N-acylsphingoid base; inositol-1-phospho-6-mannosyl-alpha-1->6-inositol-1-phosphoceramide(2-)		
cpd39020	asc-omegaDeltaC5-CoA	asc-omegaDeltaC5-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: asc-omegaDeltaC5-CoA		
cpd39021	IC-asc-C9-CoA	IC-asc-C9-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: IC-asc-C9-CoA		
cpd39022	IC-asc-DeltaC9-CoA	IC-asc-DeltaC9-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: IC-asc-DeltaC9-CoA		
cpd39023	IC-asc-C7-CoA	IC-asc-C7-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: IC-asc-C7-CoA		
cpd39024	IC-asc-DeltaC7-CoA	IC-asc-DeltaC7-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: IC-asc-DeltaC7-CoA		
cpd39025	(8R)-8-hydroxynonanoyl-CoA	(8R)-8-hydroxynonanoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (8R)-8-hydroxynonanoyl-CoA		
cpd39026	(2E,8R)-8-hydroxynonenoyl-CoA	(2E,8R)-8-hydroxynonenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2E,8R)-8-hydroxynonenoyl-CoA		
cpd39027	(2E)-heptenoyl-CoA	(2E)-heptenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2E)-heptenoyl-CoA		
cpd39028	IC-asc-C7	IC-asc-C7	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: IC-asc-C7		
cpd39029	IC-asc-C7-AMP	IC-asc-C7-AMP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: IC-asc-C7-AMP		
cpd39030	IC-asc-C9-AMP	IC-asc-C9-AMP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: IC-asc-C9-AMP		
cpd39031	IC-asc-C9	IC-asc-C9	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: IC-asc-C9		
cpd39032	nonanoyl-AMP	nonanoyl-AMP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: nonanoyl-AMP		
cpd39033	tigogenin 3-O-beta-D-glucopyranoside	tigogenin 3-O-beta-D-glucopyranoside	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: tigogenin 3-O-beta-D-glucopyranoside		
cpd39034	solanidine 3-O-beta-D-glucopyranoside	solanidine 3-O-beta-D-glucopyranoside	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: solanidine 3-O-beta-D-glucopyranoside; solanidine 3-O-beta-D-glucopyranoside(1+)		
cpd39035	tomatidine 3-O-beta-D-glucopyranoside	tomatidine 3-O-beta-D-glucopyranoside	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: tomatidine 3-O-beta-D-glucopyranoside		
cpd39036	N-(2-hydroxyacyl)-4R-hydroxysphingoid base 1-phospho-[(D-mannopyranosyl-alpha-1->6)-1D-myo-inositol](1-)	N-(2-hydroxyacyl)-4R-hydroxysphingoid base 1-phospho-[(D-mannopyranosyl-alpha-1->6)-1D-myo-inositol](1-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-(2-hydroxyacyl)-4R-hydroxysphingoid base 1-phospho-[(D-mannopyranosyl-alpha-1->6)-1D-myo-inositol](1-); an alpha-D-mannosylinositol-1-phospho-N-(2-hydroxyacyl)-4R-hydroxysphingoid base		
cpd39037	Man-alpha-1->6-Ins-1-P-DHCer(1-)	Man-alpha-1->6-Ins-1-P-DHCer(1-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: Man-alpha-1->6-Ins-1-P-DHCer(1-); N-(acyl)-sphingoid base 1-phospho-[(D-mannopyranosyl-alpha-1->6)-1D-myo-inositol](1-); an alpha-D-mannosylinositol-1-phosphodihydroceramide		
cpd39038	Ins-1-P-Man-alpha-1->6-Ins-1-P-N-(2-hydroxyacyl)-4R-hydroxysphingoid base(2-)	Ins-1-P-Man-alpha-1->6-Ins-1-P-N-(2-hydroxyacyl)-4R-hydroxysphingoid base(2-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: Ins-1-P-Man-alpha-1->6-Ins-1-P-N-(2-hydroxyacyl)-4R-hydroxysphingoid base(2-); N-(2-hydroxyacyl)-4R-hydroxysphingoid base 1-phospho-[(1D-myo-inositol-1-phospho-D-mannopyranosyl-alpha-1->6)-1D-myo-inositol](2-); an inositol-1-phospho-D-mannosyl-alpha-1->6-inositol-1-phospho-N-(2-hydroxyacyl)-4R-hydroxysphingoid base		
cpd39039	Man-alpha-1->6-Ins-1-phosphate(2-)	Man-alpha-1->6-Ins-1-phosphate(2-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: Man-alpha-1->6-Ins-1-phosphate(2-); a D-mannosyl-alpha-1->6-inositol-1-phosphate		
cpd39040	1D-myo-inositol 1-phospho-D-mannosyl-alpha-1->6-(1D-myo-inositol-1-phosphate)(3-)	1D-myo-inositol 1-phospho-D-mannosyl-alpha-1->6-(1D-myo-inositol-1-phosphate)(3-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1D-myo-inositol 1-phospho-D-mannosyl-alpha-1->6-(1D-myo-inositol-1-phosphate)(3-); Ins-1-P-Man-alpha-1->6-Ins-1-P(3-); alpha-D-mannosyl-di-(inositol-1-phosphate)		
cpd39041	1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol	1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol		
cpd39042	1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-3-[beta-D-galactosyl]-sn-glycerol	1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-3-[beta-D-galactosyl]-sn-glycerol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-3-[beta-D-galactosyl]-sn-glycerol		
cpd39043	1-acyl-2-(9Z,12Z,15Z-octadecatrienoyl)-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol	1-acyl-2-(9Z,12Z,15Z-octadecatrienoyl)-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-acyl-2-(9Z,12Z,15Z-octadecatrienoyl)-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol		
cpd39044	1-O-(3beta,16alpha-dihydroxy-23,28-dioxoolean-12-en-28-yl)-beta-D-glucopyranose	1-O-(3beta,16alpha-dihydroxy-23,28-dioxoolean-12-en-28-yl)-beta-D-glucopyranose	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-O-(3beta,16alpha-dihydroxy-23,28-dioxoolean-12-en-28-yl)-beta-D-glucopyranose; quillaic acid 28-beta-D-glucoside		
cpd39045	alpha-D-mannosyl-(1->3)-N-acetyl-alpha-D-galctosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol	alpha-D-mannosyl-(1->3)-N-acetyl-alpha-D-galctosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: alpha-D-mannosyl-(1->3)-N-acetyl-alpha-D-galctosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol		
cpd39046	alpha-D-rhamnosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol	alpha-D-rhamnosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: alpha-D-rhamnosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol		
cpd39047	alpha-D-rhamnosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol	alpha-D-rhamnosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: alpha-D-rhamnosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-1-diphospho-di-trans,octa-cis-undecaprenol		
cpd39048	1-acyl-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine	1-acyl-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-acyl-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine		
cpd39049	1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-sn-glycero-3-phosphocholine	1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-sn-glycero-3-phosphocholine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-(9Z,12Z,15Z-octadecatrienoyl)-2-acyl-sn-glycero-3-phosphocholine		
cpd39050	1-(9Z,12Z-octadecadienoyl)-2-acyl-sn-glycero-3-phosphocholine	1-(9Z,12Z-octadecadienoyl)-2-acyl-sn-glycero-3-phosphocholine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-(9Z,12Z-octadecadienoyl)-2-acyl-sn-glycero-3-phosphocholine		
cpd39051	1-acyl-2-(9Z,12Z-octadecadienoyl)-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol	1-acyl-2-(9Z,12Z-octadecadienoyl)-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-acyl-2-(9Z,12Z-octadecadienoyl)-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol		
cpd39052	1-(9Z,12Z-octadecadienoyl)-2-acyl-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol	1-(9Z,12Z-octadecadienoyl)-2-acyl-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-(9Z,12Z-octadecadienoyl)-2-acyl-3-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol		
cpd39053	1-(9Z,12Z-octadecadienoyl)-2-acyl-3-[beta-D-galactosyl]-sn-glycerol	1-(9Z,12Z-octadecadienoyl)-2-acyl-3-[beta-D-galactosyl]-sn-glycerol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-(9Z,12Z-octadecadienoyl)-2-acyl-3-[beta-D-galactosyl]-sn-glycerol		
cpd39054	3-ketocholestane	3-ketocholestane	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-ketocholestane; 3-oxocholestane; cholestan-3-one		
cpd39055	25-hydroxy 3-ketocholestane	25-hydroxy 3-ketocholestane	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 25-hydroxy 3-ketocholestane; 25-hydroxy 3-oxocholestane; 25-hydroxycholestan-3-one		
cpd39056	2-naphthyl sulfate	2-naphthyl sulfate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2-naphthyl sulfate; naphthalen-2-yl sulfate		
cpd39057	4-[2-(4-hydroxyphenyl)propan-2-yl]phenyl sulfate	4-[2-(4-hydroxyphenyl)propan-2-yl]phenyl sulfate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 4-[2-(4-hydroxyphenyl)propan-2-yl]phenyl sulfate; bisphenol A hydrogen sulfate(1-); bisphenol A monosulfate(1-); bisphenyl A sulfate		
cpd39058	1-hydroxy-4-isopropylbenzene	1-hydroxy-4-isopropylbenzene	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 1-hydroxy-4-isopropylbenzene; 4-(1-methylethyl)phenol; 4-(propan-2-yl)phenol; 4-hydroxycumene; 4-isopropylphenol; p-cumenol; p-hydroxycumene; p-isopropylphenol		
cpd39059	4-(propan-2-yl)phenyl sulfate	4-(propan-2-yl)phenyl sulfate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 4-(propan-2-yl)phenyl sulfate; 4-isopropylphenyl hydrogen sulfate(1-); 4-isopropylphenyl sulfate		
cpd39060	GpCpCpA	GpCpCpA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: GpCpCpA; guanosyl-(5'->3')-cytidylyl-(5'->3')-cytidylyl-(5'->3')-adenosine		
cpd39061	(1S,2R,5S,6S,9S)-2,6,10,10-tetramethyltricyclo[7.2.0.0(2,5)]undecan-6-ol	(1S,2R,5S,6S,9S)-2,6,10,10-tetramethyltricyclo[7.2.0.0(2,5)]undecan-6-ol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (1S,2R,5S,6S,9S)-2,6,10,10-tetramethyltricyclo[7.2.0.0(2,5)]undecan-6-ol; koraiol; korayol		
cpd39062	(-)-alpha-acorenol	(-)-alpha-acorenol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (-)-alpha-acorenol		
cpd39063	(2E)-2-[(1S,3aS,7aS)-1,6,6-trimethyloctahydro-4H-inden-4-ylidene]propan-1-ol	(2E)-2-[(1S,3aS,7aS)-1,6,6-trimethyloctahydro-4H-inden-4-ylidene]propan-1-ol	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2E)-2-[(1S,3aS,7aS)-1,6,6-trimethyloctahydro-4H-inden-4-ylidene]propan-1-ol; 2-[(1S,3aS,4E,7aS)-1,6,6-trimethyl-hexahydro-1H-inden-4-ylidene]propan-1-ol; 2-[(1S,3aS,4E,7aS)-1,6,6-trimethyl-octahydro-1H-inden-4-ylidene]propan-1-ol; trichobrasilenol		
cpd39064	(1aR,5R,7aS,7bR)-3,3,5,7b-tetramethyl-1H,1aH,2H,3H,5H,6H,7H,7aH,7bH-cyclopropa[e]azulene	(1aR,5R,7aS,7bR)-3,3,5,7b-tetramethyl-1H,1aH,2H,3H,5H,6H,7H,7aH,7bH-cyclopropa[e]azulene	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (1aR,5R,7aS,7bR)-3,3,5,7b-tetramethyl-1H,1aH,2H,3H,5H,6H,7H,7aH,7bH-cyclopropa[e]azulene; (1aR,5R,7aS,7bR)-3,3,5,7b-tetramethyl-1a,2,3,5,6,7,7a,7b-octahydro-1H-cyclopropa[e]azulene; 1-africanene; african-1-ene		
cpd39065	4,6-dihydroxy-2-(hydroxymethyl)-3-methylbenzoate	4,6-dihydroxy-2-(hydroxymethyl)-3-methylbenzoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 4,6-dihydroxy-2-(hydroxymethyl)-3-methylbenzoate		
cpd39066	4-farnesyl-3,5-dihydroxy-6-methylphthalide	4-farnesyl-3,5-dihydroxy-6-methylphthalide	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 4-farnesyl-3,5-dihydroxy-6-methylphthalide		
cpd39067	(4E,8E)-10-(4,6-dihydroxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoate	(4E,8E)-10-(4,6-dihydroxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (4E,8E)-10-(4,6-dihydroxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoate		
cpd39068	(4E,8E)-10-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoate	(4E,8E)-10-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (4E,8E)-10-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoate		
cpd39069	(4E,8E)-10-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoyl-CoA	(4E,8E)-10-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (4E,8E)-10-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4,8-dimethyldeca-4,8-dienoyl-CoA		
cpd39070	mycophenolyl-CoA	mycophenolyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: mycophenolyl-CoA		
cpd39071	2-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol)	2-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 2-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol); 2-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol)(1-); LPI()(1-); PI(0:0/16:0)(1-)		
cpd39072	wortmanamide A	wortmanamide A	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: wortmanamide A		
cpd39073	wortmanamide B	wortmanamide B	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: wortmanamide B		
cpd39074	N-L-lac-L-Phe(1-)	N-L-lac-L-Phe(1-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N-L-lac-L-Phe(1-); N-[(S)-lactoyl]-L-phenylalanine		
cpd39075	5-hydroxy-2-[(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enamido]benzoate	5-hydroxy-2-[(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enamido]benzoate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-hydroxy-2-[(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enamido]benzoate; 5-hydroxy-2-{[(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]amino}benzoate; N-[4'-hydroxy-3'-methoxy-(E)-cinnamoyl]-5-hydroxyanthranilate; N-feruloyl-5-hydroxyanthranilate; avenanthramide B		
