id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn55010	61060	61060	(1) cpd30770[0] + (1) cpd38142[0] <=> (1) cpd41272[0] + (1) cpd00014[0]	-1:cpd30770:0:"UDP-D-galactopyranose";-1:cpd38142:0:"beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd41272:0:"a neolactoside nLc4Cer"	0	(1) cpd30770[0] + (1) cpd38142[0] <=> (1) cpd41272[0] + (1) cpd00067[0] + (1) cpd00014[0]	(1) UDP-D-galactopyranose[0] + (1) beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer[0] <=> (1) a neolactoside nLc4Cer[0] + (1) H+[0] + (1) UDP[0]	=	null	null	null	null	10000000	10000000	cpd00014;cpd00067;cpd30770;cpd38142;cpd41272	CPDFORMERROR	0	null		Primary Database
rxn55011	61064	61064	(1) cpd00037[0] + (1) cpd00947[0] <=> (1) cpd38142[0] + (1) cpd00014[0]	-1:cpd00037:0:"UDP-N-acetylglucosamine";-1:cpd00947:0:"LacCer";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd38142:0:"beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer"	0	(1) cpd00037[0] + (1) cpd00947[0] <=> (1) cpd38142[0] + (1) cpd00014[0] + (1) cpd00067[0]	(1) UDP-N-acetylglucosamine[0] + (1) LacCer[0] <=> (1) beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer[0] + (1) UDP[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00014;cpd00037;cpd00067;cpd00947;cpd38142	CPDFORMERROR	0	null		Primary Database
rxn55012	61068	61068	(1) cpd08488[0] + (1) cpd00022[0] <=> (1) cpd00010[0] + (1) cpd38393[0]	-1:cpd00022:0:"Acetyl-CoA";-1:cpd08488:0:"Horhammericine";1:cpd00010:0:"CoA";1:cpd38393:0:"(20R)-20-acetoxy-3-(methoxycarbonyl)-5alpha,6alpha,7alpha,12beta,19alpha-2,3-didehydro-6,7-epoxyaspidospermidin-9-ium"	0	(1) cpd08488[0] + (1) cpd00022[0] <=> (1) cpd00010[0] + (1) cpd38393[0]	(1) Horhammericine[0] + (1) Acetyl-CoA[0] <=> (1) CoA[0] + (1) (20R)-20-acetoxy-3-(methoxycarbonyl)-5alpha,6alpha,7alpha,12beta,19alpha-2,3-didehydro-6,7-epoxyaspidospermidin-9-ium[0]	=	null	null	null	null	10000000	10000000	cpd00010;cpd00022;cpd08488;cpd38393	CPDFORMERROR	0	null		Primary Database
rxn55013	61072	61072	(1) cpd00022[0] + (1) cpd38392[0] <=> (1) cpd38394[0] + (1) cpd00010[0]	-1:cpd00022:0:"Acetyl-CoA";-1:cpd38392:0:"(-)-(R)-19-hydroxytabersonine";1:cpd00010:0:"CoA";1:cpd38394:0:"(-)-(R)-19-O-acetyltabersonine"	0	(1) cpd00022[0] + (1) cpd38392[0] <=> (1) cpd38394[0] + (1) cpd00010[0]	(1) Acetyl-CoA[0] + (1) (-)-(R)-19-hydroxytabersonine[0] <=> (1) (-)-(R)-19-O-acetyltabersonine[0] + (1) CoA[0]	=	null	null	null	null	10000000	10000000	cpd00010;cpd00022;cpd38392;cpd38394	CPDFORMERROR	0	null		Primary Database
rxn55014	61096	61096	(1) cpd00398[0] + (1) cpd41831[0] + (1) cpd00007[0] <=> (1) cpd03344[0] + (1) cpd00001[0] + (1) cpd41832[0]	-1:cpd00007:0:"O2";-1:cpd00398:0:"Naringenin";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd03344:0:"Eriodictyol";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00398[0] + (1) cpd41831[0] + (1) cpd00007[0] <=> (1) cpd03344[0] + (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd41832[0]	(1) Naringenin[0] + (1) reduced [NADPH--hemoprotein reductase][0] + (1) O2[0] <=> (1) Eriodictyol[0] + (1) H2O[0] + (1) H+[0] + (1) oxidized [NADPH--hemoprotein reductase][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00398;cpd03344;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55015	61100	61100	(1) cpd00007[0] + (1) cpd03344[0] + (1) cpd41831[0] <=> (1) cpd03507[0] + (1) cpd41832[0] + (1) cpd00001[0]	-1:cpd00007:0:"O2";-1:cpd03344:0:"Eriodictyol";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd03507:0:"Dihydrotricetin";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00007[0] + (1) cpd03344[0] + (1) cpd41831[0] <=> (1) cpd03507[0] + (1) cpd00067[0] + (1) cpd41832[0] + (1) cpd00001[0]	(1) O2[0] + (1) Eriodictyol[0] + (1) reduced [NADPH--hemoprotein reductase][0] <=> (1) Dihydrotricetin[0] + (1) H+[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd03344;cpd03507;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55016	61104	61104	(2) cpd41831[0] + (1) cpd00398[0] + (2) cpd00007[0] <=> (1) cpd03507[0] + (2) cpd00001[0] + (2) cpd41832[0]	-2:cpd00007:0:"O2";-1:cpd00398:0:"Naringenin";-2:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";2:cpd00001:0:"H2O";2:cpd00067:0:"H+";1:cpd03507:0:"Dihydrotricetin";2:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(2) cpd41831[0] + (1) cpd00398[0] + (2) cpd00007[0] <=> (1) cpd03507[0] + (2) cpd00001[0] + (2) cpd00067[0] + (2) cpd41832[0]	(2) reduced [NADPH--hemoprotein reductase][0] + (1) Naringenin[0] + (2) O2[0] <=> (1) Dihydrotricetin[0] + (2) H2O[0] + (2) H+[0] + (2) oxidized [NADPH--hemoprotein reductase][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00398;cpd03507;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55017	61108	61108	(2) cpd41831[0] + (2) cpd00007[0] + (1) cpd00717[0] <=> (2) cpd00001[0] + (2) cpd41832[0] + (1) cpd01858[0]	-2:cpd00007:0:"O2";-1:cpd00717:0:"Aromadendrin";-2:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";2:cpd00001:0:"H2O";2:cpd00067:0:"H+";1:cpd01858:0:"Ampelopsin";2:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(2) cpd41831[0] + (2) cpd00007[0] + (1) cpd00717[0] <=> (2) cpd00001[0] + (2) cpd41832[0] + (1) cpd01858[0] + (2) cpd00067[0]	(2) reduced [NADPH--hemoprotein reductase][0] + (2) O2[0] + (1) Aromadendrin[0] <=> (2) H2O[0] + (2) oxidized [NADPH--hemoprotein reductase][0] + (1) Ampelopsin[0] + (2) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00717;cpd01858;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55018	61112	61112	(1) cpd00717[0] + (1) cpd41831[0] + (1) cpd00007[0] <=> (1) cpd01135[0] + (1) cpd41832[0] + (1) cpd00001[0]	-1:cpd00007:0:"O2";-1:cpd00717:0:"Aromadendrin";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd01135:0:"Taxifolin";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00717[0] + (1) cpd41831[0] + (1) cpd00007[0] <=> (1) cpd01135[0] + (1) cpd41832[0] + (1) cpd00067[0] + (1) cpd00001[0]	(1) Aromadendrin[0] + (1) reduced [NADPH--hemoprotein reductase][0] + (1) O2[0] <=> (1) Taxifolin[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H+[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00717;cpd01135;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55019	61116	61116	(1) cpd01135[0] + (1) cpd00007[0] + (1) cpd41831[0] <=> (1) cpd00001[0] + (1) cpd01858[0] + (1) cpd41832[0]	-1:cpd00007:0:"O2";-1:cpd01135:0:"Taxifolin";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd01858:0:"Ampelopsin";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd01135[0] + (1) cpd00007[0] + (1) cpd41831[0] <=> (1) cpd00001[0] + (1) cpd01858[0] + (1) cpd41832[0] + (1) cpd00067[0]	(1) Taxifolin[0] + (1) O2[0] + (1) reduced [NADPH--hemoprotein reductase][0] <=> (1) H2O[0] + (1) Ampelopsin[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01135;cpd01858;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55020	61120	61120	(2) cpd00007[0] + (1) cpd19040[0] + (2) cpd41831[0] <=> (2) cpd41832[0] + (2) cpd00001[0] + (1) cpd06996[0]	-2:cpd00007:0:"O2";-1:cpd19040:0:"Kaempferol";-2:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";2:cpd00001:0:"H2O";2:cpd00067:0:"H+";1:cpd06996:0:"Myricetin";2:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(2) cpd00007[0] + (1) cpd19040[0] + (2) cpd41831[0] <=> (2) cpd41832[0] + (2) cpd00001[0] + (2) cpd00067[0] + (1) cpd06996[0]	(2) O2[0] + (1) Kaempferol[0] + (2) reduced [NADPH--hemoprotein reductase][0] <=> (2) oxidized [NADPH--hemoprotein reductase][0] + (2) H2O[0] + (2) H+[0] + (1) Myricetin[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd06996;cpd19040;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55021	61124	61124	(1) cpd19040[0] + (1) cpd41831[0] + (1) cpd00007[0] <=> (1) cpd41832[0] + (1) cpd00001[0] + (1) cpd00313[0]	-1:cpd00007:0:"O2";-1:cpd19040:0:"Kaempferol";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd00313:0:"Quercetin";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd19040[0] + (1) cpd41831[0] + (1) cpd00007[0] <=> (1) cpd41832[0] + (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd00313[0]	(1) Kaempferol[0] + (1) reduced [NADPH--hemoprotein reductase][0] + (1) O2[0] <=> (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H2O[0] + (1) H+[0] + (1) Quercetin[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00313;cpd19040;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55022	61128	61128	(1) cpd00007[0] + (1) cpd00313[0] + (1) cpd41831[0] <=> (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd06996[0]	-1:cpd00007:0:"O2";-1:cpd00313:0:"Quercetin";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd06996:0:"Myricetin";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00007[0] + (1) cpd00313[0] + (1) cpd41831[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd41832[0] + (1) cpd06996[0]	(1) O2[0] + (1) Quercetin[0] + (1) reduced [NADPH--hemoprotein reductase][0] <=> (1) H2O[0] + (1) H+[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) Myricetin[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00313;cpd06996;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn55023	61144	61144	(1) cpd01481[0] + (1) cpd06996[0] <=> (1) cpd06997[0] + (1) cpd00014[0]	-1:cpd01481:0:"UDP-L-rhamnose";-1:cpd06996:0:"Myricetin";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd06997:0:"Myricitrin"	0	(1) cpd01481[0] + (1) cpd06996[0] <=> (1) cpd06997[0] + (1) cpd00014[0] + (1) cpd00067[0]	(1) UDP-L-rhamnose[0] + (1) Myricetin[0] <=> (1) Myricitrin[0] + (1) UDP[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00014;cpd00067;cpd01481;cpd06996;cpd06997	MI:H:1|CI:1	0	null		Primary Database
rxn55024	61148	61148	(1) cpd06997[0] + (1) cpd00026[0] <=> (1) cpd00014[0] + (1) cpd38398[0]	-1:cpd00026:0:"UDP-glucose";-1:cpd06997:0:"Myricitrin";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd38398:0:"3-[(6-deoxy-2-O-beta-D-glucopyranosyl-alpha-L-mannopyranosyl)oxy]-5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate"	0	(1) cpd06997[0] + (1) cpd00026[0] <=> (1) cpd00014[0] + (1) cpd38398[0] + (1) cpd00067[0]	(1) Myricitrin[0] + (1) UDP-glucose[0] <=> (1) UDP[0] + (1) 3-[(6-deoxy-2-O-beta-D-glucopyranosyl-alpha-L-mannopyranosyl)oxy]-5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00014;cpd00026;cpd00067;cpd06997;cpd38398	CPDFORMERROR	0	null		Primary Database
rxn55025	61152	61152	(1) cpd41111[0] + (1) cpd38398[0] <=> (1) cpd38397[0] + (1) cpd00010[0]	-1:cpd38398:0:"3-[(6-deoxy-2-O-beta-D-glucopyranosyl-alpha-L-mannopyranosyl)oxy]-5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate";-1:cpd41111:0:"(E)-3,4-dihydroxycinnamoyl-CoA(4-)";1:cpd00010:0:"CoA";1:cpd38397:0:"3-[(6-deoxy-2-O-{6-O-[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]-beta-D-glucopyranosyl}-alpha-L-mannopyranosyl)oxy]-5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate"	0	(1) cpd41111[0] + (1) cpd38398[0] <=> (1) cpd38397[0] + (1) cpd00010[0]	(1) (E)-3,4-dihydroxycinnamoyl-CoA(4-)[0] + (1) 3-[(6-deoxy-2-O-beta-D-glucopyranosyl-alpha-L-mannopyranosyl)oxy]-5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate[0] <=> (1) 3-[(6-deoxy-2-O-{6-O-[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]-beta-D-glucopyranosyl}-alpha-L-mannopyranosyl)oxy]-5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate[0] + (1) CoA[0]	=	null	null	null	null	10000000	10000000	cpd00010;cpd38397;cpd38398;cpd41111	CPDFORMERROR	0	null		Primary Database
rxn55026	61156	61156	(1) cpd00038[0] + (1) cpd00655[0] <=> (1) cpd00031[0] + (1) cpd00010[0]	-1:cpd00038:0:"GTP";-1:cpd00655:0:"Dephospho-CoA";1:cpd00010:0:"CoA";1:cpd00031:0:"GDP";1:cpd00067:0:"H+"	0	(1) cpd00038[0] + (1) cpd00655[0] <=> (1) cpd00031[0] + (1) cpd00010[0] + (1) cpd00067[0]	(1) GTP[0] + (1) Dephospho-CoA[0] <=> (1) GDP[0] + (1) CoA[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00010;cpd00031;cpd00038;cpd00067;cpd00655	OK	0	null		Primary Database
rxn55027	61172	61172	(1) cpd00026[0] + (1) cpd34451[0] <=> (1) cpd38401[0] + (1) cpd00014[0]	-1:cpd00026:0:"UDP-glucose";-1:cpd34451:0:"myricetin 3-O-beta-D-glucoside";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd38401:0:"3-[(2-O-beta-D-glucopyranosyl-beta-D-glucopyranosyl)oxy]-5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate"	0	(1) cpd00026[0] + (1) cpd34451[0] <=> (1) cpd00067[0] + (1) cpd38401[0] + (1) cpd00014[0]	(1) UDP-glucose[0] + (1) myricetin 3-O-beta-D-glucoside[0] <=> (1) H+[0] + (1) 3-[(2-O-beta-D-glucopyranosyl-beta-D-glucopyranosyl)oxy]-5-hydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-7-olate[0] + (1) UDP[0]	=	null	null	null	null	10000000	10000000	cpd00014;cpd00026;cpd00067;cpd34451;cpd38401	CPDFORMERROR	0	null		Primary Database
