id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd40016	(17Z,20Z,23Z,26Z,29Z)-3-ketodotriacontapentaenoyl-CoA(4-)	(17Z,20Z,23Z,26Z,29Z)-3-ketodotriacontapentaenoyl-CoA(4-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (17Z,20Z,23Z,26Z,29Z)-3-ketodotriacontapentaenoyl-CoA(4-); (17Z,20Z,23Z,26Z,29Z)-3-ketodotriacontapentaenoyl-coenzyme A(4-); (17Z,20Z,23Z,26Z,29Z)-3-oxodotriacontapentaenoyl-coenzyme A(4-); 17cis,20cis,23cis,26cis,29cis-3-oxodotriacontapentaenoyl-CoA(4-); 17cis,20cis,23cis,26cis,29cis-3-oxodotriacontapentaenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(17Z,20Z,23Z,26Z,29Z)-3-oxodotriaconta-17,20,23,26,29-pentaenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}; 3-keto-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA(4-); 3-oxo-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA; 3-oxo-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA(4-); 3-oxo-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentanoyl-coenzyme A(4-); 3-oxo-C32:5(omega-3)-CoA(4-)		
cpd40017	(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA	(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA; (17Z,20Z,23Z,26Z,29Z)-dotriacontapentanoyl-coenzyme A(4-); 17cis,20cis,23cis,26cis,29cis-dotriacontapentanoyl-CoA(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-4-({3-[(2-{[(17Z,20Z,23Z,26Z,29Z)-dotriaconta-17,20,23,26,29-pentaenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-3-hydroxy-2,2-dimethyl-4-oxobutyl] diphosphate}; C32:5(omega-3)-CoA(4-)		
cpd40018	(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA	(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA; (19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-coenzyme A(4-); 19cis,22cis,25cis,28cis,31cis-tetratriacontapentaenoyl-CoA(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(19Z,22Z,25Z,28Z,31Z)-tetratriaconta-19,22,25,28,31-pentaenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}; C34:5(omega-3)-CoA(4-)		
cpd40019	(21Z,24Z,27Z,30Z,33Z)-3-ketohexatriacontapentaenoyl-CoA(4-)	(21Z,24Z,27Z,30Z,33Z)-3-ketohexatriacontapentaenoyl-CoA(4-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (21Z,24Z,27Z,30Z,33Z)-3-ketohexatriacontapentaenoyl-CoA(4-); (21Z,24Z,27Z,30Z,33Z)-3-ketohexatriacontapentaenoyl-coenzyme A(4-); (21Z,24Z,27Z,30Z,33Z)-3-oxohexatriacontapentaenoyl-coenzyme A(4-); 21cis,24cis,27cis,30cis,33cis-3-oxohexatriacontapentaenoyl-CoA(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(21Z,24Z,27Z,30Z,33Z)-3-oxohexatriaconta-21,24,27,30,33-pentaenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}; 3-keto-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA(4-); 3-oxo-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA; 3-oxo-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA(4-); 3-oxo-C36:5(omega-3)-CoA(4-)		
cpd40020	(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA	(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA; (21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-coenzyme A(4-); 21cis,24cis,27cis,30cis,33cis-hexatriacontapentaenoyl-CoA(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-4-({3-[(2-{[(21Z,24Z,27Z,30Z,33Z)-hexatriaconta-21,24,27,30,33-pentaenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-3-hydroxy-2,2-dimethyl-4-oxobutyl] diphosphate}; C36:5(omega-3)-CoA(4-)		
cpd40021	(23Z,26Z,29Z,32Z,35Z)-3-ketooctatriacontapentaenoyl-CoA(4-)	(23Z,26Z,29Z,32Z,35Z)-3-ketooctatriacontapentaenoyl-CoA(4-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (23Z,26Z,29Z,32Z,35Z)-3-ketooctatriacontapentaenoyl-CoA(4-); (23Z,26Z,29Z,32Z,35Z)-3-ketooctatriacontapentaenoyl-coenzyme A(4-); (23Z,26Z,29Z,32Z,35Z)-3-oxooctatriacontapentaenoyl-coenzyme A(4-); 23cis,26cis,29cis,32cis,35cis-3-oxooctatriacontapentaenoyl-CoA(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(23Z,26Z,29Z,32Z,35Z)-3-oxooctatriaconta-23,26,29,32,35-pentaenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}; 3-keto-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA(4-); 3-oxo-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA; 3-oxo-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA(4-); 3-oxo-C38:5(omega-3)-CoA(4-)		
cpd40022	(8Z,11Z,14Z)-eicosatrienoyl-CoA	(8Z,11Z,14Z)-eicosatrienoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (8Z,11Z,14Z)-eicosatrienoyl-CoA; (8Z,11Z,14Z)-eicosatrienoyl-CoA(4-); (8Z,11Z,14Z)-eicosatrienoyl-coenzyme A(4-); (8Z,11Z,14Z)-icosatrienoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(8Z,11Z,14Z)-icose-8,11,14-trienoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}		
cpd40023	(2E)-hexacosenoyl-CoA	(2E)-hexacosenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (2E)-hexacosenoyl-CoA; (E)-2-hexacosenoyl-CoA(4-); (E)-2-hexacosenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-4-({3-[(2-{[(2E)-hexacos-2-enoyl]sulfanyl}ethyl)amino]-3-hydroxy-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] diphosphate}; trans-2-hexacosenoyl-coenzyme A(4-)		
cpd40024	(11Z,14Z,17Z,20Z)-hexacosatetraenoyl-CoA	(11Z,14Z,17Z,20Z)-hexacosatetraenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (11Z,14Z,17Z,20Z)-hexacosatetraenoyl-CoA; (11Z,14Z,17Z,20Z)-hexacosatetraenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-4-({3-[(2-{[(11Z,14Z,17Z,20Z)-hexacosa-11,14,17,20-tetraenoyl]sulfanyl}ethyl)amino]-3-hydroxy-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] diphosphate}; C26:4(omega-6)-CoA(4-)		
cpd40025	(13Z,16Z,19Z,22Z)-3-ketooctacosatetraenoyl-CoA(4-)	(13Z,16Z,19Z,22Z)-3-ketooctacosatetraenoyl-CoA(4-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (13Z,16Z,19Z,22Z)-3-ketooctacosatetraenoyl-CoA(4-); (13Z,16Z,19Z,22Z)-3-ketooctacosatetraenoyl-coenzyme A(4-); (13Z,16Z,19Z,22Z)-3-oxooctacosatetraenoyl-CoA; (13Z,16Z,19Z,22Z)-3-oxooctacosatetraenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-4-({3-[(2-{[(13Z,16Z,19Z,22Z)-3-oxooctacosa-13,16,19,22-tetraenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] diphosphate}; 3-oxo-C28:4(omega-6)-CoA(4-)		
cpd40026	(13Z,16Z,19Z,22Z)-octacosatetraenoyl-CoA	(13Z,16Z,19Z,22Z)-octacosatetraenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (13Z,16Z,19Z,22Z)-octacosatetraenoyl-CoA; (13Z,16Z,19Z,22Z)-octacosatetraenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-4-({3-[(2-{[(13Z,16Z,19Z,22Z)-octacosa-13,16,19,22-tetraenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] diphosphate}; C28:4(omega-6)-CoA(4-); all-cis-octacosatetraenoyl-CoA(4-) (omega-6); all-cis-octacosatetranoyl-coenzyme A(4-) (omega-6)		
cpd40027	(15Z,18Z,21Z,24Z)-3-ketotriacontatetraenoyl-CoA(4-)	(15Z,18Z,21Z,24Z)-3-ketotriacontatetraenoyl-CoA(4-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (15Z,18Z,21Z,24Z)-3-ketotriacontatetraenoyl-CoA(4-); (15Z,18Z,21Z,24Z)-3-ketotriacontatetraenoyl-coenzyme A(4-); (15Z,18Z,21Z,24Z)-3-oxotriacontatetraenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(15Z,18Z,21Z,24Z)-3-oxotriaconta-15,18,21,24-tetraenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}; 3-keto-(15Z,18Z,21Z,24Z)-triacontatetraenoyl-CoA(4-); 3-oxo-(15Z,18Z,21Z,24Z)-triacontatetraenoyl-CoA; 3-oxo-(15Z,18Z,21Z,24Z)-triacontatetraenoyl-CoA(4-); 3-oxo-(15Z,18Z,21Z,24Z)-triacontatetraenoyl-coenzyme A(4-); 3-oxo-(all cis)-(omega-6)-triacontatetraenoyl-CoA(4-); 3-oxo-C30:4(omega-6)-CoA(4-)		
cpd40028	(15Z,18Z,21Z,24Z)-triacontatetraenoyl-CoA	(15Z,18Z,21Z,24Z)-triacontatetraenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (15Z,18Z,21Z,24Z)-triacontatetraenoyl-CoA; (15Z,18Z,21Z,24Z)-triacontatetraenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(15Z,18Z,21Z,24Z)-triaconta-15,18,21,24-tetraenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}; C30:4(omega-6)-CoA(4-); all-cis-(omega-6)-triacontatetraenoyl-CoA(4-)		
cpd40029	(17Z,20Z,23Z,26Z)-3-ketodotriacontatetraenoyl-CoA(4-)	(17Z,20Z,23Z,26Z)-3-ketodotriacontatetraenoyl-CoA(4-)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (17Z,20Z,23Z,26Z)-3-ketodotriacontatetraenoyl-CoA(4-); (17Z,20Z,23Z,26Z)-3-ketodotriacontatetraenoyl-coenzyme A(4-); (17Z,20Z,23Z,26Z)-3-oxodotriacontatetraenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(17Z,20Z,23Z,26Z)-3-oxodotriaconta-17,20,23,26-tetraenoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}; 3-keto-(17Z,20Z,23Z,26Z)-dotriacontatetraenoyl-CoA(4-); 3-oxo-(17Z,20Z,23Z,26Z)-dotriacontatetraenoyl-CoA; 3-oxo-(17Z,20Z,23Z,26Z)-dotriacontatetraenoyl-CoA(4-); 3-oxo-C32:4(omega-6)-CoA(4-); 3-oxo-all-cis-(omega-6)-dotriacontatetranoyl-CoA(4-)		
cpd40030	(17Z,20Z,23Z,26Z)-dotriacontatetraenoyl-CoA	(17Z,20Z,23Z,26Z)-dotriacontatetraenoyl-CoA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (17Z,20Z,23Z,26Z)-dotriacontatetraenoyl-CoA; (17Z,20Z,23Z,26Z)-dotriacontatetraenoyl-coenzyme A(4-); 3'-phosphonatoadenosine 5'-{3-[(3R)-4-({3-[(2-{[(17Z,20Z,23Z,26Z)-dotriaconta-17,20,23,26-tetraenoyl]sulfanyl}ethyl)amino]-3-hydroxy-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] diphosphate}; C32:4(omega-6)-CoA(4-); all-cis-(omega-6)-dotriacontatetraenoyl-CoA(4-)		
