id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn56010	65852	65852	(1) cpd01884[0] + (1) cpd00001[0] <=> (1) cpd38998[0]	-1:cpd00001:0:"H2O";-1:cpd01884:0:"3-Oxo-delta1-steroid";1:cpd38998:0:"a 1-hydroxy-3-oxo steroid"	0	(1) cpd01884[0] + (1) cpd00001[0] <=> (1) cpd38998[0]	(1) 3-Oxo-delta1-steroid[0] + (1) H2O[0] <=> (1) a 1-hydroxy-3-oxo steroid[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd01884;cpd38998	CPDFORMERROR	0	null		Primary Database
rxn56011	65856	65856	(1) cpd11609[0] + (1) cpd38998[0] <=> (1) cpd11610[0] + (1) cpd38997[0]	-1:cpd11609:0:"A";-1:cpd38998:0:"a 1-hydroxy-3-oxo steroid";1:cpd11610:0:"AH2";1:cpd38997:0:"a steroid 1,3-dione"	0	(1) cpd11609[0] + (1) cpd38998[0] <=> (1) cpd11610[0] + (1) cpd38997[0]	(1) A[0] + (1) a 1-hydroxy-3-oxo steroid[0] <=> (1) AH2[0] + (1) a steroid 1,3-dione[0]	=	null	null	null	null	10000000	10000000	cpd11609;cpd11610;cpd38997;cpd38998	CPDFORMERROR	0	null		Primary Database
rxn56012	65860	65860	(1) cpd11609[0] + (1) cpd00001[0] + (1) cpd11068[0] <=> (1) cpd38996[0] + (1) cpd11610[0]	-1:cpd00001:0:"H2O";-1:cpd11068:0:"17beta-Hydroxy-5alpha-androst-1-en-3-one";-1:cpd11609:0:"A";1:cpd11610:0:"AH2";1:cpd38996:0:"17beta-hydroxyandrostan-1,3-dione"	0	(1) cpd11609[0] + (1) cpd00001[0] + (1) cpd11068[0] <=> (1) cpd38996[0] + (1) cpd11610[0]	(1) A[0] + (1) H2O[0] + (1) 17beta-Hydroxy-5alpha-androst-1-en-3-one[0] <=> (1) 17beta-hydroxyandrostan-1,3-dione[0] + (1) AH2[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd11068;cpd11609;cpd11610;cpd38996	CPDFORMERROR	0	null		Primary Database
rxn56013	65864	65864	(1) cpd00001[0] + (1) cpd37455[0] + (1) cpd11609[0] <=> (1) cpd11610[0] + (1) cpd39001[0]	-1:cpd00001:0:"H2O";-1:cpd11609:0:"A";-1:cpd37455:0:"1-Androstenedione";1:cpd11610:0:"AH2";1:cpd39001:0:"5alpha-androstan-1,3,17-trione"	0	(1) cpd00001[0] + (1) cpd37455[0] + (1) cpd11609[0] <=> (1) cpd11610[0] + (1) cpd39001[0]	(1) H2O[0] + (1) 1-Androstenedione[0] + (1) A[0] <=> (1) AH2[0] + (1) 5alpha-androstan-1,3,17-trione[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd11609;cpd11610;cpd37455;cpd39001	CPDFORMERROR	0	null		Primary Database
rxn56014	65868	65868	(1) cpd00001[0] + (1) cpd11068[0] <=> (1) cpd38999[0]	-1:cpd00001:0:"H2O";-1:cpd11068:0:"17beta-Hydroxy-5alpha-androst-1-en-3-one";1:cpd38999:0:"1,17beta-dihydroxyandrostan-3-one"	0	(1) cpd00001[0] + (1) cpd11068[0] <=> (1) cpd38999[0]	(1) H2O[0] + (1) 17beta-Hydroxy-5alpha-androst-1-en-3-one[0] <=> (1) 1,17beta-dihydroxyandrostan-3-one[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd11068;cpd38999	CPDFORMERROR	0	null		Primary Database
rxn56015	65872	65872	(1) cpd11609[0] + (1) cpd38999[0] <=> (1) cpd11610[0] + (1) cpd38996[0]	-1:cpd11609:0:"A";-1:cpd38999:0:"1,17beta-dihydroxyandrostan-3-one";1:cpd11610:0:"AH2";1:cpd38996:0:"17beta-hydroxyandrostan-1,3-dione"	0	(1) cpd11609[0] + (1) cpd38999[0] <=> (1) cpd11610[0] + (1) cpd38996[0]	(1) A[0] + (1) 1,17beta-dihydroxyandrostan-3-one[0] <=> (1) AH2[0] + (1) 17beta-hydroxyandrostan-1,3-dione[0]	=	null	null	null	null	10000000	10000000	cpd11609;cpd11610;cpd38996;cpd38999	CPDFORMERROR	0	null		Primary Database
rxn56016	65876	65876	(1) cpd00001[0] + (1) cpd37455[0] <=> (1) cpd39000[0]	-1:cpd00001:0:"H2O";-1:cpd37455:0:"1-Androstenedione";1:cpd39000:0:"1-hydroxy-5alpha-androstan-3,17-dione"	0	(1) cpd00001[0] + (1) cpd37455[0] <=> (1) cpd39000[0]	(1) H2O[0] + (1) 1-Androstenedione[0] <=> (1) 1-hydroxy-5alpha-androstan-3,17-dione[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd37455;cpd39000	CPDFORMERROR	0	null		Primary Database
rxn56017	65880	65880	(1) cpd39000[0] + (1) cpd11609[0] <=> (1) cpd11610[0] + (1) cpd39001[0]	-1:cpd11609:0:"A";-1:cpd39000:0:"1-hydroxy-5alpha-androstan-3,17-dione";1:cpd11610:0:"AH2";1:cpd39001:0:"5alpha-androstan-1,3,17-trione"	0	(1) cpd39000[0] + (1) cpd11609[0] <=> (1) cpd11610[0] + (1) cpd39001[0]	(1) 1-hydroxy-5alpha-androstan-3,17-dione[0] + (1) A[0] <=> (1) AH2[0] + (1) 5alpha-androstan-1,3,17-trione[0]	=	null	null	null	null	10000000	10000000	cpd11609;cpd11610;cpd39000;cpd39001	CPDFORMERROR	0	null		Primary Database
rxn56018	65884	65884	(1) cpd01804[0] + (1) cpd00024[0] <=> (1) cpd00023[0] + (1) cpd00001[0] + (1) cpd01625[0]	-1:cpd00024:0:"2-Oxoglutarate";-1:cpd01804:0:"3-Hydroxykynurenine";1:cpd00001:0:"H2O";1:cpd00023:0:"L-Glutamate";1:cpd01625:0:"Xanthurenate"	0	(1) cpd01804[0] + (1) cpd00024[0] <=> (1) cpd00023[0] + (1) cpd00001[0] + (1) cpd01625[0]	(1) 3-Hydroxykynurenine[0] + (1) 2-Oxoglutarate[0] <=> (1) L-Glutamate[0] + (1) H2O[0] + (1) Xanthurenate[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00023;cpd00024;cpd01625;cpd01804	OK	0	null		Primary Database
rxn56019	65896	65896	(1) cpd00275[0] + (1) cpd00040[0] <=> (1) cpd00001[0] + (1) cpd01182[0] + (1) cpd00033[0]	-1:cpd00040:0:"Glyoxalate";-1:cpd00275:0:"L-Kynurenine";1:cpd00001:0:"H2O";1:cpd00033:0:"Glycine";1:cpd01182:0:"Kynurenate"	0	(1) cpd00275[0] + (1) cpd00040[0] <=> (1) cpd00001[0] + (1) cpd01182[0] + (1) cpd00033[0]	(1) L-Kynurenine[0] + (1) Glyoxalate[0] <=> (1) H2O[0] + (1) Kynurenate[0] + (1) Glycine[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00033;cpd00040;cpd00275;cpd01182	OK	0	null		Primary Database
rxn56020	65900	65900	(1) cpd01804[0] + (1) cpd00040[0] <=> (1) cpd00033[0] + (1) cpd00001[0] + (1) cpd01625[0]	-1:cpd00040:0:"Glyoxalate";-1:cpd01804:0:"3-Hydroxykynurenine";1:cpd00001:0:"H2O";1:cpd00033:0:"Glycine";1:cpd01625:0:"Xanthurenate"	0	(1) cpd01804[0] + (1) cpd00040[0] <=> (1) cpd00033[0] + (1) cpd00001[0] + (1) cpd01625[0]	(1) 3-Hydroxykynurenine[0] + (1) Glyoxalate[0] <=> (1) Glycine[0] + (1) H2O[0] + (1) Xanthurenate[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00033;cpd00040;cpd01625;cpd01804	OK	0	null		Primary Database
rxn56021	65904	65904	(1) cpd01804[0] + (1) cpd00040[0] <=> (1) cpd00033[0] + (1) cpd03356[0]	-1:cpd00040:0:"Glyoxalate";-1:cpd01804:0:"3-Hydroxykynurenine";1:cpd00033:0:"Glycine";1:cpd03356:0:"4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate"	0	(1) cpd01804[0] + (1) cpd00040[0] <=> (1) cpd00033[0] + (1) cpd03356[0]	(1) 3-Hydroxykynurenine[0] + (1) Glyoxalate[0] <=> (1) Glycine[0] + (1) 4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate[0]	=	null	null	null	null	10000000	10000000	cpd00033;cpd00040;cpd01804;cpd03356	OK	0	null		Primary Database
rxn56022	65908	65908	(1) cpd01804[0] + (1) cpd00020[0] <=> (1) cpd00001[0] + (1) cpd01625[0] + (1) cpd00035[0]	-1:cpd00020:0:"Pyruvate";-1:cpd01804:0:"3-Hydroxykynurenine";1:cpd00001:0:"H2O";1:cpd00035:0:"L-Alanine";1:cpd01625:0:"Xanthurenate"	0	(1) cpd01804[0] + (1) cpd00020[0] <=> (1) cpd00001[0] + (1) cpd01625[0] + (1) cpd00035[0]	(1) 3-Hydroxykynurenine[0] + (1) Pyruvate[0] <=> (1) H2O[0] + (1) Xanthurenate[0] + (1) L-Alanine[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00020;cpd00035;cpd01625;cpd01804	OK	0	null		Primary Database
rxn56023	65912	65912	(1) cpd01804[0] + (1) cpd00020[0] <=> (1) cpd00035[0] + (1) cpd03356[0]	-1:cpd00020:0:"Pyruvate";-1:cpd01804:0:"3-Hydroxykynurenine";1:cpd00035:0:"L-Alanine";1:cpd03356:0:"4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate"	0	(1) cpd01804[0] + (1) cpd00020[0] <=> (1) cpd00035[0] + (1) cpd03356[0]	(1) 3-Hydroxykynurenine[0] + (1) Pyruvate[0] <=> (1) L-Alanine[0] + (1) 4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate[0]	=	null	null	null	null	10000000	10000000	cpd00020;cpd00035;cpd01804;cpd03356	OK	0	null		Primary Database
rxn56024	65916	65916	(1) cpd00020[0] + (1) cpd00275[0] <=> (1) cpd01182[0] + (1) cpd00035[0] + (1) cpd00001[0]	-1:cpd00020:0:"Pyruvate";-1:cpd00275:0:"L-Kynurenine";1:cpd00001:0:"H2O";1:cpd00035:0:"L-Alanine";1:cpd01182:0:"Kynurenate"	0	(1) cpd00020[0] + (1) cpd00275[0] <=> (1) cpd01182[0] + (1) cpd00035[0] + (1) cpd00001[0]	(1) Pyruvate[0] + (1) L-Kynurenine[0] <=> (1) Kynurenate[0] + (1) L-Alanine[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00020;cpd00035;cpd00275;cpd01182	OK	0	null		Primary Database
rxn56025	65920	65920	(1) cpd00275[0] + (1) cpd00020[0] <=> (1) cpd00035[0] + (1) cpd00920[0]	-1:cpd00020:0:"Pyruvate";-1:cpd00275:0:"L-Kynurenine";1:cpd00035:0:"L-Alanine";1:cpd00920:0:"4-(2-Aminophenyl)-2,4-dioxobutanoate"	0	(1) cpd00275[0] + (1) cpd00020[0] <=> (1) cpd00035[0] + (1) cpd00920[0]	(1) L-Kynurenine[0] + (1) Pyruvate[0] <=> (1) L-Alanine[0] + (1) 4-(2-Aminophenyl)-2,4-dioxobutanoate[0]	=	null	null	null	null	10000000	10000000	cpd00020;cpd00035;cpd00275;cpd00920	OK	0	null		Primary Database
rxn56026	65924	65924	(1) cpd00017[0] + (1) cpd02628[0] <=> (1) cpd39002[0] + (1) cpd00019[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd02628:0:"2-Heptyl-4-hydroxyquinoline-N-oxide";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd39002:0:"2-heptyl-1-methoxy-4(1H)-quinolinone"	0	(1) cpd00017[0] + (1) cpd02628[0] <=> (1) cpd39002[0] + (1) cpd00019[0] + (1) cpd00067[0]	(1) S-Adenosyl-L-methionine[0] + (1) 2-Heptyl-4-hydroxyquinoline-N-oxide[0] <=> (1) 2-heptyl-1-methoxy-4(1H)-quinolinone[0] + (1) S-Adenosyl-homocysteine[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00019;cpd00067;cpd02628;cpd39002	CPDFORMERROR	0	null		Primary Database
rxn56027	65928	65928	(1) cpd39003[0] + (1) cpd00017[0] <=> (1) cpd39004[0] + (1) cpd00019[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd39003:0:"3-bromo-2-heptyl-1-hydroxy-4(1H)-quinolinone";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd39004:0:"3-bromo-2-heptyl-1-methoxy-4(1H)-quinolinone"	0	(1) cpd39003[0] + (1) cpd00017[0] <=> (1) cpd39004[0] + (1) cpd00019[0] + (1) cpd00067[0]	(1) 3-bromo-2-heptyl-1-hydroxy-4(1H)-quinolinone[0] + (1) S-Adenosyl-L-methionine[0] <=> (1) 3-bromo-2-heptyl-1-methoxy-4(1H)-quinolinone[0] + (1) S-Adenosyl-homocysteine[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00019;cpd00067;cpd39003;cpd39004	CPDFORMERROR	0	null		Primary Database
rxn56028	65932	65932	(1) cpd00017[0] + (1) cpd39005[0] <=> (1) cpd00019[0] + (1) cpd39007[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd39005:0:"3-methyl-1-oxo-2-[3-oxo-3-(pyrrolidin-1-yl)propyl]-1,5-dihydrobenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00067:0:"H+";1:cpd39007:0:"3,5-dimethyl-1-oxo-2-[3-oxo-3-(pyrrolidin-1-yl)propyl]-1,5-dihydrobenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile"	0	(1) cpd00017[0] + (1) cpd39005[0] <=> (1) cpd00019[0] + (1) cpd39007[0] + (1) cpd00067[0]	(1) S-Adenosyl-L-methionine[0] + (1) 3-methyl-1-oxo-2-[3-oxo-3-(pyrrolidin-1-yl)propyl]-1,5-dihydrobenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) 3,5-dimethyl-1-oxo-2-[3-oxo-3-(pyrrolidin-1-yl)propyl]-1,5-dihydrobenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00017;cpd00019;cpd00067;cpd39005;cpd39007	CPDFORMERROR	0	null		Primary Database
rxn56029	65936	65936	(1) cpd01490[0] <=> (1) cpd00190[0]	-1:cpd01490:0:"beta-D-Mannose";1:cpd00190:0:"beta-D-Glucose"	0	(1) cpd01490[0] <=> (1) cpd00190[0]	(1) beta-D-Mannose[0] <=> (1) beta-D-Glucose[0]	=	null	null	null	null	10000000	10000000	cpd00190;cpd01490	OK	0	null		Primary Database
rxn56030	65944	65944	(1) cpd00017[0] + (1) cpd00052[0] + (1) cpd11610[0] <=> (1) cpd03091[0] + (1) cpd00060[0] + (1) cpd11609[0] + (1) cpd39011[0] + (1) cpd00001[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd00052:0:"CTP";-1:cpd11610:0:"AH2";1:cpd00001:0:"H2O";1:cpd00060:0:"L-Methionine";1:cpd00067:0:"H+";1:cpd03091:0:"5'-Deoxyadenosine";1:cpd11609:0:"A";1:cpd39011:0:"({[(4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-4-hydroxy-4,5-dihydrofuran-2-yl]methylphosphonato}oxy)(phosphonatooxy)phosphinate"	0	(1) cpd00017[0] + (1) cpd00052[0] + (1) cpd11610[0] <=> (1) cpd03091[0] + (1) cpd00060[0] + (1) cpd00067[0] + (1) cpd11609[0] + (1) cpd39011[0] + (1) cpd00001[0]	(1) S-Adenosyl-L-methionine[0] + (1) CTP[0] + (1) AH2[0] <=> (1) 5'-Deoxyadenosine[0] + (1) L-Methionine[0] + (1) H+[0] + (1) A[0] + (1) ({[(4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-4-hydroxy-4,5-dihydrofuran-2-yl]methylphosphonato}oxy)(phosphonatooxy)phosphinate[0] + (1) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00017;cpd00052;cpd00060;cpd00067;cpd03091;cpd11609;cpd11610;cpd39011	CPDFORMERROR	0	null		Primary Database
rxn56031	65948	65948	(1) cpd00022[0] + (1) cpd00013[0] + (1) cpd00007[0] + (1) cpd11610[0] + (1) cpd41880[0] <=> (1) cpd11609[0] + (1) cpd00010[0] + (1) cpd42698[0] + (2) cpd00001[0]	-1:cpd00007:0:"O2";-1:cpd00013:0:"NH3";-1:cpd00022:0:"Acetyl-CoA";-1:cpd11610:0:"AH2";-1:cpd41880:0:"a 2'-deoxyadenosine in DNA";2:cpd00001:0:"H2O";1:cpd00010:0:"CoA";1:cpd00067:0:"H+";1:cpd11609:0:"A";1:cpd42698:0:"a N(6)-methylcarbamoyl-2'-deoxyadenosine in DNA"	0	(1) cpd00022[0] + (1) cpd00013[0] + (1) cpd00007[0] + (1) cpd11610[0] + (1) cpd41880[0] <=> (1) cpd00067[0] + (1) cpd11609[0] + (1) cpd00010[0] + (1) cpd42698[0] + (2) cpd00001[0]	(1) Acetyl-CoA[0] + (1) NH3[0] + (1) O2[0] + (1) AH2[0] + (1) a 2'-deoxyadenosine in DNA[0] <=> (1) H+[0] + (1) A[0] + (1) CoA[0] + (1) a N(6)-methylcarbamoyl-2'-deoxyadenosine in DNA[0] + (2) H2O[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00010;cpd00013;cpd00022;cpd00067;cpd11609;cpd11610;cpd41880;cpd42698	CPDFORMERROR	0	null		Primary Database
