id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd42010	[sulfur-carrier protein ThiS]-C-terminal Gly-Gly	[sulfur-carrier protein ThiS]-C-terminal Gly-Gly	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [sulfur-carrier protein ThiS]-C-terminal Gly-Gly		
cpd42011	[sulfur-carrier protein ThiS]-C-terminal Gly-Gly-AMP	[sulfur-carrier protein ThiS]-C-terminal Gly-Gly-AMP	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [sulfur-carrier protein ThiS]-C-terminal Gly-Gly-AMP		
cpd42012	cytidine(48) in tRNA(Asp)	cytidine(48) in tRNA(Asp)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: cytidine(48) in tRNA(Asp)		
cpd42013	cytidine(49) in tRNA(Asp)	cytidine(49) in tRNA(Asp)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: cytidine(49) in tRNA(Asp)		
cpd42014	5-methylcytidine(48) in tRNA(Asp)	5-methylcytidine(48) in tRNA(Asp)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-methylcytidine(48) in tRNA(Asp)		
cpd42015	5-methylcytidine(49) in tRNA(Asp)	5-methylcytidine(49) in tRNA(Asp)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-methylcytidine(49) in tRNA(Asp)		
cpd42016	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(purine-ribonucleoside) in mRNA	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(purine-ribonucleoside) in mRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(purine-ribonucleoside) in mRNA		
cpd42017	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside) in mRNA	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside) in mRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside) in mRNA		
cpd42018	L-methionyl-[F-actin]	L-methionyl-[F-actin]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-methionyl-[F-actin]		
cpd42019	L-methionyl-(R)-S-oxide-[F-actin]	L-methionyl-(R)-S-oxide-[F-actin]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-methionyl-(R)-S-oxide-[F-actin]		
cpd42020	L-methionyl(47)-(R)-S-oxide-[F-actin]	L-methionyl(47)-(R)-S-oxide-[F-actin]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: L-methionyl(47)-(R)-S-oxide-[F-actin]		
cpd42021	O-(N-acetyl-alpha-D-glucosaminyl)-L-tyrosyl-[protein]	O-(N-acetyl-alpha-D-glucosaminyl)-L-tyrosyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: O-(N-acetyl-alpha-D-glucosaminyl)-L-tyrosyl-[protein]		
cpd42022	N(6)-methyl-L-lysyl-[protein]	N(6)-methyl-L-lysyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(6)-methyl-L-lysyl-[protein]		
cpd42023	a 5'-end 5'-monophospho-2'-deoxyribonucleoside-DNA	a 5'-end 5'-monophospho-2'-deoxyribonucleoside-DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end 5'-monophospho-2'-deoxyribonucleoside-DNA		
cpd42024	a 5'-end adenosine-5'-diphospho-5'-(2'-deoxyribonucleoside)-DNA	a 5'-end adenosine-5'-diphospho-5'-(2'-deoxyribonucleoside)-DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end adenosine-5'-diphospho-5'-(2'-deoxyribonucleoside)-DNA		
cpd42025	a 5'-end adenosine-5'-diphospho-5'-ribonucleoside-2'-deoxyribonucleotide-DNA	a 5'-end adenosine-5'-diphospho-5'-ribonucleoside-2'-deoxyribonucleotide-DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end adenosine-5'-diphospho-5'-ribonucleoside-2'-deoxyribonucleotide-DNA		
cpd42026	a 5'-end 5'-monophospho-ribonucleoside-2'-deoxyribonucleotide-DNA	a 5'-end 5'-monophospho-ribonucleoside-2'-deoxyribonucleotide-DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end 5'-monophospho-ribonucleoside-2'-deoxyribonucleotide-DNA		
cpd42027	a 5'-end dephospho-2'-deoxyribonucleoside-DNA	a 5'-end dephospho-2'-deoxyribonucleoside-DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end dephospho-2'-deoxyribonucleoside-DNA		
cpd42028	a 5'-end guanosine-5'-diphospho-5'-(2'-deoxyribonucleoside)-DNA	a 5'-end guanosine-5'-diphospho-5'-(2'-deoxyribonucleoside)-DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end guanosine-5'-diphospho-5'-(2'-deoxyribonucleoside)-DNA		
cpd42029	a 3'-end 2'-deoxyribonucleotide-3'-diphospho-5'-guanosine-DNA	a 3'-end 2'-deoxyribonucleotide-3'-diphospho-5'-guanosine-DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 3'-end 2'-deoxyribonucleotide-3'-diphospho-5'-guanosine-DNA		
cpd42030	a 3'-end 2'-deoxyribonucleotide 3'-phosphate-DNA	a 3'-end 2'-deoxyribonucleotide 3'-phosphate-DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 3'-end 2'-deoxyribonucleotide 3'-phosphate-DNA		
cpd42031	long-chain fatty acyl-[mycocerosate synthase]	long-chain fatty acyl-[mycocerosate synthase]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: long-chain fatty acyl-[mycocerosate synthase]		
cpd42032	3-O-(N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl)-L-seryl-[protein]	3-O-(N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl)-L-seryl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-O-(N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl)-L-seryl-[protein]		
cpd42033	3-O-(N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-6-O-phospho-alpha-D-mannosyl)-L-seryl-[protein]	3-O-(N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-6-O-phospho-alpha-D-mannosyl)-L-seryl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-O-(N-acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-6-O-phospho-alpha-D-mannosyl)-L-seryl-[protein]		
cpd42034	3-O-[beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-alpha-D-Man]-L-Thr-[protein]	3-O-[beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-alpha-D-Man]-L-Thr-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-O-[beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-alpha-D-Man]-L-Thr-[protein]		
cpd42035	3-O-[beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-(O-6-P-alpha-D-Man)]-Thr-[protein]	3-O-[beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-(O-6-P-alpha-D-Man)]-Thr-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-O-[beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-(O-6-P-alpha-D-Man)]-Thr-[protein]		
cpd42036	[amino-group carrier protein]-C-terminal-gamma-(L-glutamyl)-L-glutamate	[amino-group carrier protein]-C-terminal-gamma-(L-glutamyl)-L-glutamate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [amino-group carrier protein]-C-terminal-gamma-(L-glutamyl)-L-glutamate		
cpd42037	[amino-group carrier protein]-C-terminal-gamma-(5-phospho-L-glutamyl)-L-glutamate	[amino-group carrier protein]-C-terminal-gamma-(5-phospho-L-glutamyl)-L-glutamate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [amino-group carrier protein]-C-terminal-gamma-(5-phospho-L-glutamyl)-L-glutamate		
cpd42038	a 5-hydroxymethyl-2'-deoxycytidine in DNA	a 5-hydroxymethyl-2'-deoxycytidine in DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5-hydroxymethyl-2'-deoxycytidine in DNA		
cpd42039	[amino-group carrier protein]-C-terminal-gamma-(L-glutamyl-5-semialdehyde)-L-glutamate	[amino-group carrier protein]-C-terminal-gamma-(L-glutamyl-5-semialdehyde)-L-glutamate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [amino-group carrier protein]-C-terminal-gamma-(L-glutamyl-5-semialdehyde)-L-glutamate		
cpd42040	[amino-group carrier protein]-C-terminal-gamma-(L-ornithyl)-L-glutamate	[amino-group carrier protein]-C-terminal-gamma-(L-ornithyl)-L-glutamate	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [amino-group carrier protein]-C-terminal-gamma-(L-ornithyl)-L-glutamate		
cpd42041	[ThiI sulfur-carrier protein]-L-cysteine	[ThiI sulfur-carrier protein]-L-cysteine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [ThiI sulfur-carrier protein]-L-cysteine		
cpd42042	[ThiI sulfur-carrier protein]-S-sulfanyl-L-cysteine	[ThiI sulfur-carrier protein]-S-sulfanyl-L-cysteine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [ThiI sulfur-carrier protein]-S-sulfanyl-L-cysteine		
cpd42043	a uridine in tRNA	a uridine in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a uridine in tRNA		
cpd42044	a 4-thiouridine in tRNA	a 4-thiouridine in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 4-thiouridine in tRNA		
cpd42045	[TtuB sulfur-carrier protein]-C-terminal Gly-Gly	[TtuB sulfur-carrier protein]-C-terminal Gly-Gly	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [TtuB sulfur-carrier protein]-C-terminal Gly-Gly		
cpd42046	[TtuB sulfur-carrier protein]-Gly-NH-CH2-C(O)SH	[TtuB sulfur-carrier protein]-Gly-NH-CH2-C(O)SH	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [TtuB sulfur-carrier protein]-Gly-NH-CH2-C(O)SH		
cpd42047	5-methyl-2-thiouridine(54) in tRNA	5-methyl-2-thiouridine(54) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-methyl-2-thiouridine(54) in tRNA		
cpd42048	5-hydroxyuridine(34) in tRNA	5-hydroxyuridine(34) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-hydroxyuridine(34) in tRNA		
cpd42049	a C2-C8-saturated long-chain fatty acyl-[ACP]	a C2-C8-saturated long-chain fatty acyl-[ACP]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a C2-C8-saturated long-chain fatty acyl-[ACP]		
cpd42050	5-carboxymethoxyuridine(34) in tRNA	5-carboxymethoxyuridine(34) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-carboxymethoxyuridine(34) in tRNA		
cpd42051	a 5'-end (5'-triphosphoguanosine)-(purine-ribonucleoside) in mRNA	a 5'-end (5'-triphosphoguanosine)-(purine-ribonucleoside) in mRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end (5'-triphosphoguanosine)-(purine-ribonucleoside) in mRNA		
cpd42052	(3S)-hydroxy-3-methylglutaryl-[ACP]	(3S)-hydroxy-3-methylglutaryl-[ACP]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: (3S)-hydroxy-3-methylglutaryl-[ACP]		
cpd42053	a (7S)-7-hydroxy-C2-C8-saturated long-chain fatty acyl-[ACP]	a (7S)-7-hydroxy-C2-C8-saturated long-chain fatty acyl-[ACP]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a (7S)-7-hydroxy-C2-C8-saturated long-chain fatty acyl-[ACP]		
cpd42054	a (7R,8R)-7,8-dihydroxy-C2-C8-saturated long-chain fatty acyl-[ACP]	a (7R,8R)-7,8-dihydroxy-C2-C8-saturated long-chain fatty acyl-[ACP]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a (7R,8R)-7,8-dihydroxy-C2-C8-saturated long-chain fatty acyl-[ACP]		
cpd42055	[deoxyhypusine synthase]-L-lysine	[deoxyhypusine synthase]-L-lysine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [deoxyhypusine synthase]-L-lysine		
cpd42056	[deoxyhypusine synthase]-N-(4-aminobutylidene)-L-lysine	[deoxyhypusine synthase]-N-(4-aminobutylidene)-L-lysine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [deoxyhypusine synthase]-N-(4-aminobutylidene)-L-lysine		
cpd42057	[eIF5A protein]-N-(4-aminobutylidene)-L-lysine	[eIF5A protein]-N-(4-aminobutylidene)-L-lysine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [eIF5A protein]-N-(4-aminobutylidene)-L-lysine		
cpd42058	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside)-(ribonucleotide) in mRNA	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside)-(ribonucleotide) in mRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside)-(ribonucleotide) in mRNA		
cpd42059	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside)-(2'-O-methyl-ribonucleotide) in mRNA	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside)-(2'-O-methyl-ribonucleotide) in mRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleoside)-(2'-O-methyl-ribonucleotide) in mRNA		
cpd42060	isowyosine(37) in tRNA(Phe)	isowyosine(37) in tRNA(Phe)	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: isowyosine(37) in tRNA(Phe)		
cpd42061	5-methylcytidine(34) in mitochondrial tRNA	5-methylcytidine(34) in mitochondrial tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5-methylcytidine(34) in mitochondrial tRNA		
cpd42062	cytidine(34) in mitochondrial tRNA	cytidine(34) in mitochondrial tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: cytidine(34) in mitochondrial tRNA		
cpd42063	a [peptide]-C-terminal amide	a [peptide]-C-terminal amide	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a [peptide]-C-terminal amide		
cpd42064	a [peptide]-C-terminal glycine	a [peptide]-C-terminal glycine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a [peptide]-C-terminal glycine		
cpd42065	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]		
cpd42066	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-[(1->4)-alpha-L-Fuc]-beta-D-GlcNAc}-L-asparaginyl-[protein]	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-[(1->4)-alpha-L-Fuc]-beta-D-GlcNAc}-L-asparaginyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-[(1->4)-alpha-L-Fuc]-beta-D-GlcNAc}-L-asparaginyl-[protein]		
cpd42067	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-[beta-D-Xyl-(1->2)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-[beta-D-Xyl-(1->2)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-[beta-D-Xyl-(1->2)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]		
cpd42068	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-[alpha-L-Fuc-(1->6)]-beta-D-GlcNAc}-L-asparaginyl-[protein]	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-[alpha-L-Fuc-(1->6)]-beta-D-GlcNAc}-L-asparaginyl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-[alpha-L-Fuc-(1->6)]-beta-D-GlcNAc}-L-asparaginyl-[protein]		
cpd42069	uridine(20) in tRNA	uridine(20) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: uridine(20) in tRNA		
cpd42070	5,6-dihydrouridine(20) in tRNA	5,6-dihydrouridine(20) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5,6-dihydrouridine(20) in tRNA		
cpd42071	uridine(20a) in tRNA	uridine(20a) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: uridine(20a) in tRNA		
cpd42072	5,6-dihydrouridine(20a) in tRNA	5,6-dihydrouridine(20a) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5,6-dihydrouridine(20a) in tRNA		
cpd42073	uridine(20b) in tRNA	uridine(20b) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: uridine(20b) in tRNA		
cpd42074	5,6-dihydrouridine(20b) in tRNA	5,6-dihydrouridine(20b) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5,6-dihydrouridine(20b) in tRNA		
cpd42075	5,6-dihydrouridine(47) in tRNA	5,6-dihydrouridine(47) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5,6-dihydrouridine(47) in tRNA		
cpd42076	uridine(47) in tRNA	uridine(47) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: uridine(47) in tRNA		
cpd42077	5,6-dihydrouridine(17) in tRNA	5,6-dihydrouridine(17) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5,6-dihydrouridine(17) in tRNA		
cpd42078	uridine(17) in tRNA	uridine(17) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: uridine(17) in tRNA		
cpd42079	5,6-dihydrouridine(16) in tRNA	5,6-dihydrouridine(16) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 5,6-dihydrouridine(16) in tRNA		
cpd42080	uridine(16) in tRNA	uridine(16) in tRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: uridine(16) in tRNA		
cpd42081	3-O-(alpha-D-mannosyl)-L-seryl-[protein]	3-O-(alpha-D-mannosyl)-L-seryl-[protein]	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: 3-O-(alpha-D-mannosyl)-L-seryl-[protein]		
cpd42082	a 4-O-methyl-thymidine in DNA	a 4-O-methyl-thymidine in DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 4-O-methyl-thymidine in DNA		
cpd42083	a thymidine in DNA	a thymidine in DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a thymidine in DNA		
cpd42084	adenosine in U6 snRNA	adenosine in U6 snRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: adenosine in U6 snRNA		
cpd42085	N(6)-methyladenosine in U6 snRNA	N(6)-methyladenosine in U6 snRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: N(6)-methyladenosine in U6 snRNA		
cpd42086	a cytidine in 18S rRNA	a cytidine in 18S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a cytidine in 18S rRNA		
cpd42087	an N(4)-acetylcytidine in 18S rRNA	an N(4)-acetylcytidine in 18S rRNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: an N(4)-acetylcytidine in 18S rRNA		
cpd42088	[Rab1 protein]-O(4)-(5'-adenylyl)-L-tyrosine	[Rab1 protein]-O(4)-(5'-adenylyl)-L-tyrosine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [Rab1 protein]-O(4)-(5'-adenylyl)-L-tyrosine		
cpd42089	[Rab1 protein]-L-tyrosine	[Rab1 protein]-L-tyrosine	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: [Rab1 protein]-L-tyrosine		
cpd42090	a 5-formyl-2'-deoxycytidine in DNA	a 5-formyl-2'-deoxycytidine in DNA	null	10000000	Primary Database		0	0	0	null	0	10000000.0	10000000.0			null	null	Name: a 5-formyl-2'-deoxycytidine in DNA		
