id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn53010	50676	50676	(1) cpd00001[0] + (1) cpd41973[0] <=> (1) cpd00013[0] + (1) cpd41909[0]	-1:cpd00001:0:"H2O";-1:cpd00067:0:"H+";-1:cpd41973:0:"N-terminal L-asparaginyl-[protein]";1:cpd00013:0:"NH3";1:cpd41909:0:"N-terminal L-aspartyl-[protein]"	0	(1) cpd00001[0] + (1) cpd41973[0] + (1) cpd00067[0] <=> (1) cpd00013[0] + (1) cpd41909[0]	(1) H2O[0] + (1) N-terminal L-asparaginyl-[protein][0] + (1) H+[0] <=> (1) NH3[0] + (1) N-terminal L-aspartyl-[protein][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00013;cpd00067;cpd41909;cpd41973	CPDFORMERROR	0	null		Primary Database
rxn53011	50680	50680	(1) cpd41974[0] + (1) cpd00001[0] <=> (1) cpd41908[0] + (1) cpd00013[0]	-1:cpd00001:0:"H2O";-1:cpd41974:0:"N-terminal L-glutaminyl-[protein]";1:cpd00013:0:"NH3";1:cpd41908:0:"N-terminal L-glutamyl-[protein]"	0	(1) cpd41974[0] + (1) cpd00001[0] <=> (1) cpd41908[0] + (1) cpd00013[0]	(1) N-terminal L-glutaminyl-[protein][0] + (1) H2O[0] <=> (1) N-terminal L-glutamyl-[protein][0] + (1) NH3[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00013;cpd41908;cpd41974	CPDFORMERROR	0	null		Primary Database
rxn53012	50696	50696	(1) cpd03226[0] + (2) cpd41370[0] + (1) cpd00007[0] <=> (1) cpd00001[0] + (1) cpd01099[0] + (2) cpd41369[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd03226:0:"Vitamin D3";-2:cpd41370:0:"reduced [2Fe-2S]-[ferredoxin]";1:cpd00001:0:"H2O";1:cpd01099:0:"Calcidiol";2:cpd41369:0:"oxidized [2Fe-2S]-[ferredoxin]"	0	(1) cpd03226[0] + (2) cpd41370[0] + (1) cpd00007[0] + (2) cpd00067[0] <=> (1) cpd00001[0] + (1) cpd01099[0] + (2) cpd41369[0]	(1) Vitamin D3[0] + (2) reduced [2Fe-2S]-[ferredoxin][0] + (1) O2[0] + (2) H+[0] <=> (1) H2O[0] + (1) Calcidiol[0] + (2) oxidized [2Fe-2S]-[ferredoxin][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01099;cpd03226;cpd41369;cpd41370	CPDFORMERROR	0	null		Primary Database
rxn53013	50700	50700	(1) cpd00007[0] + (1) cpd01099[0] + (2) cpd41370[0] <=> (1) cpd00001[0] + (1) cpd01156[0] + (2) cpd41369[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd01099:0:"Calcidiol";-2:cpd41370:0:"reduced [2Fe-2S]-[ferredoxin]";1:cpd00001:0:"H2O";1:cpd01156:0:"Calcitriol";2:cpd41369:0:"oxidized [2Fe-2S]-[ferredoxin]"	0	(2) cpd00067[0] + (1) cpd00007[0] + (1) cpd01099[0] + (2) cpd41370[0] <=> (1) cpd00001[0] + (1) cpd01156[0] + (2) cpd41369[0]	(2) H+[0] + (1) O2[0] + (1) Calcidiol[0] + (2) reduced [2Fe-2S]-[ferredoxin][0] <=> (1) H2O[0] + (1) Calcitriol[0] + (2) oxidized [2Fe-2S]-[ferredoxin][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd01099;cpd01156;cpd41369;cpd41370	CPDFORMERROR	0	null		Primary Database
rxn53014	50708	50708	(1) cpd03554[0] + (2) cpd00042[0] <=> (1) cpd00001[0] + (1) cpd41298[0] + (1) cpd00111[0]	-2:cpd00042:0:"GSH";-1:cpd03554:0:"12(S)-HPETE";1:cpd00001:0:"H2O";1:cpd00111:0:"Oxidized glutathione";1:cpd41298:0:"(12S)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate"	0	(1) cpd03554[0] + (2) cpd00042[0] <=> (1) cpd00001[0] + (1) cpd41298[0] + (1) cpd00111[0]	(1) 12(S)-HPETE[0] + (2) GSH[0] <=> (1) H2O[0] + (1) (12S)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate[0] + (1) Oxidized glutathione[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00042;cpd00111;cpd03554;cpd41298	CPDFORMERROR	0	null		Primary Database
rxn53015	50732	50732	(1) cpd00007[0] + (1) cpd02362[0] + (1) cpd41831[0] <=> (1) cpd02346[0] + (1) cpd00001[0] + (1) cpd41832[0]	-1:cpd00007:0:"O2";-1:cpd02362:0:"4-Hydroxybenzyl cyanide";-1:cpd41831:0:"reduced [NADPH--hemoprotein reductase]";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd02346:0:"(S)-4-Hydroxymandelonitrile";1:cpd41832:0:"oxidized [NADPH--hemoprotein reductase]"	0	(1) cpd00007[0] + (1) cpd02362[0] + (1) cpd41831[0] <=> (1) cpd02346[0] + (1) cpd00001[0] + (1) cpd41832[0] + (1) cpd00067[0]	(1) O2[0] + (1) 4-Hydroxybenzyl cyanide[0] + (1) reduced [NADPH--hemoprotein reductase][0] <=> (1) (S)-4-Hydroxymandelonitrile[0] + (1) H2O[0] + (1) oxidized [NADPH--hemoprotein reductase][0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd02346;cpd02362;cpd41831;cpd41832	CPDFORMERROR	0	null		Primary Database
rxn53016	50736	50736	(1) cpd00081[0] + (1) cpd29635[0] + (1) cpd00239[0] <=> (1) cpd00268[0] + (1) cpd39475[0]	-2:cpd00067:0:"H+";-1:cpd00081:0:"Sulfite";-1:cpd00239:0:"H2S";-1:cpd29635:0:"a_quinone";1:cpd00268:0:"H2S2O3";1:cpd39475:0:"1,4-benzoquinols"	0	(1) cpd00081[0] + (1) cpd29635[0] + (2) cpd00067[0] + (1) cpd00239[0] <=> (1) cpd00268[0] + (1) cpd39475[0]	(1) Sulfite[0] + (1) a_quinone[0] + (2) H+[0] + (1) H2S[0] <=> (1) H2S2O3[0] + (1) 1,4-benzoquinols[0]	=	null	null	null	null	10000000	10000000	cpd00067;cpd00081;cpd00239;cpd00268;cpd29635;cpd39475	CPDFORMERROR	0	null		Primary Database
rxn53017	50740	50740	(1) cpd00001[0] + (1) cpd01465[0] <=> (1) cpd03878[0] + (1) cpd00033[0]	-1:cpd00001:0:"H2O";-1:cpd01465:0:"Leukotriene C4";1:cpd00033:0:"Glycine";1:cpd03878:0:"LTF4"	0	(1) cpd00001[0] + (1) cpd01465[0] <=> (1) cpd03878[0] + (1) cpd00033[0]	(1) H2O[0] + (1) Leukotriene C4[0] <=> (1) LTF4[0] + (1) Glycine[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00033;cpd01465;cpd03878	OK	0	null		Primary Database
rxn53018	50748	50748	(1) cpd00001[0] + (1) cpd02395[0] <=> (1) cpd31927[0]	-1:cpd00001:0:"H2O";-1:cpd02395:0:"Juglone";1:cpd31927:0:"3,5-dihydroxy-1,4-naphthoquinol"	0	(1) cpd00001[0] + (1) cpd02395[0] <=> (1) cpd31927[0]	(1) H2O[0] + (1) Juglone[0] <=> (1) 3,5-dihydroxy-1,4-naphthoquinol[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd02395;cpd31927	OK	0	null		Primary Database
rxn53019	50760	50760	(1) cpd29635[0] + (1) cpd00081[0] + (1) cpd00001[0] <=> (1) cpd00048[0] + (1) cpd39475[0]	-1:cpd00001:0:"H2O";-1:cpd00081:0:"Sulfite";-1:cpd29635:0:"a_quinone";1:cpd00048:0:"Sulfate";1:cpd39475:0:"1,4-benzoquinols"	0	(1) cpd29635[0] + (1) cpd00081[0] + (1) cpd00001[0] <=> (1) cpd00048[0] + (1) cpd39475[0]	(1) a_quinone[0] + (1) Sulfite[0] + (1) H2O[0] <=> (1) Sulfate[0] + (1) 1,4-benzoquinols[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00048;cpd00081;cpd29635;cpd39475	CPDFORMERROR	0	null		Primary Database
rxn53020	50780	50780	(1) cpd00006[0] + (1) cpd01088[0] <=> (1) cpd00005[0] + (1) cpd23833[0]	-1:cpd00006:0:"NADP";-1:cpd01088:0:"1-Octanal";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd23833:0:"(E)-oct-2-enal"	0	(1) cpd00006[0] + (1) cpd01088[0] <=> (1) cpd00005[0] + (1) cpd23833[0] + (1) cpd00067[0]	(1) NADP[0] + (1) 1-Octanal[0] <=> (1) NADPH[0] + (1) (E)-oct-2-enal[0] + (1) H+[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd01088;cpd23833	OK	0	null		Primary Database
rxn53021	50784	50784	(1) cpd00006[0] + (1) cpd01535[0] <=> (1) cpd37432[0] + (1) cpd00005[0]	-1:cpd00006:0:"NADP";-1:cpd01535:0:"Dodecanal";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd37432:0:"(2E)-dodec-2-enal"	0	(1) cpd00006[0] + (1) cpd01535[0] <=> (1) cpd37432[0] + (1) cpd00067[0] + (1) cpd00005[0]	(1) NADP[0] + (1) Dodecanal[0] <=> (1) (2E)-dodec-2-enal[0] + (1) H+[0] + (1) NADPH[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd01535;cpd37432	CPDFORMERROR	0	null		Primary Database
rxn53022	50788	50788	(1) cpd01339[0] + (1) cpd00006[0] <=> (1) cpd34833[0] + (1) cpd00005[0]	-1:cpd00006:0:"NADP";-1:cpd01339:0:"2-Pentanone";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd34833:0:"(E)-3-penten-2-one"	0	(1) cpd01339[0] + (1) cpd00006[0] <=> (1) cpd00067[0] + (1) cpd34833[0] + (1) cpd00005[0]	(1) 2-Pentanone[0] + (1) NADP[0] <=> (1) H+[0] + (1) (E)-3-penten-2-one[0] + (1) NADPH[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd01339;cpd34833	OK	0	null		Primary Database
rxn53023	50792	50792	(1) cpd00007[0] + (2) cpd11723[0] + (1) cpd00827[0] <=> (1) cpd01228[0] + (2) cpd00001[0] + (2) cpd11724[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd00827:0:"18-Hydroxycorticosterone";-2:cpd11723:0:"Reduced adrenodoxin";2:cpd00001:0:"H2O";1:cpd01228:0:"Aldosterone";2:cpd11724:0:"Oxidized adrenodoxin"	0	(2) cpd00067[0] + (1) cpd00007[0] + (2) cpd11723[0] + (1) cpd00827[0] <=> (1) cpd01228[0] + (2) cpd00001[0] + (2) cpd11724[0]	(2) H+[0] + (1) O2[0] + (2) Reduced adrenodoxin[0] + (1) 18-Hydroxycorticosterone[0] <=> (1) Aldosterone[0] + (2) H2O[0] + (2) Oxidized adrenodoxin[0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd00827;cpd01228;cpd11723;cpd11724	CPDFORMERROR	0	null		Primary Database
rxn53024	50796	50796	(1) cpd00042[0] + (1) cpd03542[0] <=> (1) cpd37434[0]	-1:cpd00042:0:"GSH";-1:cpd03542:0:"PGA2";1:cpd37434:0:"(5Z,11alpha,13E,15S)-11-({(2R)-2-{[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino}-3-[(carboxylatomethyl)amino]-3-oxopropyl}sulfanyl)-15-hydroxy-9-oxoprosta-5,13-dien-1-oate"	0	(1) cpd00042[0] + (1) cpd03542[0] <=> (1) cpd37434[0]	(1) GSH[0] + (1) PGA2[0] <=> (1) (5Z,11alpha,13E,15S)-11-({(2R)-2-{[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino}-3-[(carboxylatomethyl)amino]-3-oxopropyl}sulfanyl)-15-hydroxy-9-oxoprosta-5,13-dien-1-oate[0]	=	null	null	null	null	10000000	10000000	cpd00042;cpd03542;cpd37434	CPDFORMERROR	0	null		Primary Database
rxn53025	50800	50800	(1) cpd03542[0] + (1) cpd00042[0] <=> (1) cpd37435[0]	-1:cpd00042:0:"GSH";-1:cpd03542:0:"PGA2";1:cpd37435:0:"(5Z,11beta,13E,15S)-11-({(2R)-2-{[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino}-3-[(carboxylatomethyl)amino]-3-oxopropyl}sulfanyl)-15-hydroxy-9-oxoprosta-5,13-dien-1-oate"	0	(1) cpd03542[0] + (1) cpd00042[0] <=> (1) cpd37435[0]	(1) PGA2[0] + (1) GSH[0] <=> (1) (5Z,11beta,13E,15S)-11-({(2R)-2-{[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino}-3-[(carboxylatomethyl)amino]-3-oxopropyl}sulfanyl)-15-hydroxy-9-oxoprosta-5,13-dien-1-oate[0]	=	null	null	null	null	10000000	10000000	cpd00042;cpd03542;cpd37435	CPDFORMERROR	0	null		Primary Database
rxn53026	50804	50804	(1) cpd00042[0] + (1) cpd03546[0] <=> (1) cpd37436[0]	-1:cpd00042:0:"GSH";-1:cpd03546:0:"PGJ2";1:cpd37436:0:"(5Z,9beta,13E,15S)-9-({(2R)-2-{[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino}-3-[(carboxylatomethyl)amino]-3-oxopropyl}sulfanyl)-15-hydroxy-11-oxoprosta-5,13-dien-1-oate"	0	(1) cpd00042[0] + (1) cpd03546[0] <=> (1) cpd37436[0]	(1) GSH[0] + (1) PGJ2[0] <=> (1) (5Z,9beta,13E,15S)-9-({(2R)-2-{[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino}-3-[(carboxylatomethyl)amino]-3-oxopropyl}sulfanyl)-15-hydroxy-11-oxoprosta-5,13-dien-1-oate[0]	=	null	null	null	null	10000000	10000000	cpd00042;cpd03546;cpd37436	CPDFORMERROR	0	null		Primary Database
rxn53027	50808	50808	(1) cpd03546[0] + (1) cpd00042[0] <=> (1) cpd37437[0]	-1:cpd00042:0:"GSH";-1:cpd03546:0:"PGJ2";1:cpd37437:0:"(5Z,9alpha,13E,15S)-9-({(2R)-2-{[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino}-3-[(carboxylatomethyl)amino]-3-oxopropyl}sulfanyl)-15-hydroxy-11-oxoprosta-5,13-dien-1-oate"	0	(1) cpd03546[0] + (1) cpd00042[0] <=> (1) cpd37437[0]	(1) PGJ2[0] + (1) GSH[0] <=> (1) (5Z,9alpha,13E,15S)-9-({(2R)-2-{[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino}-3-[(carboxylatomethyl)amino]-3-oxopropyl}sulfanyl)-15-hydroxy-11-oxoprosta-5,13-dien-1-oate[0]	=	null	null	null	null	10000000	10000000	cpd00042;cpd03546;cpd37437	CPDFORMERROR	0	null		Primary Database
rxn53028	50812	50812	(1) cpd00007[0] + (2) cpd41370[0] + (1) cpd21485[0] <=> (1) cpd00001[0] + (1) cpd31738[0] + (2) cpd41369[0]	-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd21485:0:"5-Androstene-3,17-dione";-2:cpd41370:0:"reduced [2Fe-2S]-[ferredoxin]";1:cpd00001:0:"H2O";1:cpd31738:0:"1alpha-hydroxyandrost-4-ene-3,17-dione";2:cpd41369:0:"oxidized [2Fe-2S]-[ferredoxin]"	0	(1) cpd00007[0] + (2) cpd41370[0] + (1) cpd21485[0] + (2) cpd00067[0] <=> (1) cpd00001[0] + (1) cpd31738[0] + (2) cpd41369[0]	(1) O2[0] + (2) reduced [2Fe-2S]-[ferredoxin][0] + (1) 5-Androstene-3,17-dione[0] + (2) H+[0] <=> (1) H2O[0] + (1) 1alpha-hydroxyandrost-4-ene-3,17-dione[0] + (2) oxidized [2Fe-2S]-[ferredoxin][0]	=	null	null	null	null	10000000	10000000	cpd00001;cpd00007;cpd00067;cpd21485;cpd31738;cpd41369;cpd41370	CPDFORMERROR	0	null		Primary Database
rxn53029	50816	50816	(1) cpd00005[0] + (1) cpd21485[0] <=> (1) cpd00511[0] + (1) cpd00006[0]	-1:cpd00005:0:"NADPH";-1:cpd00067:0:"H+";-1:cpd21485:0:"5-Androstene-3,17-dione";1:cpd00006:0:"NADP";1:cpd00511:0:"Androstanedione"	0	(1) cpd00067[0] + (1) cpd00005[0] + (1) cpd21485[0] <=> (1) cpd00511[0] + (1) cpd00006[0]	(1) H+[0] + (1) NADPH[0] + (1) 5-Androstene-3,17-dione[0] <=> (1) Androstanedione[0] + (1) NADP[0]	=	null	null	null	null	10000000	10000000	cpd00005;cpd00006;cpd00067;cpd00511;cpd21485	OK	0	null		Primary Database
rxn53030	50824	50824	(1) cpd35641[0] + (1) cpd00007[0] <=> (1) cpd37441[0]	-1:cpd00007:0:"O2";-1:cpd35641:0:"(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate";1:cpd37441:0:"(4Z,7Z,10Z,12E,16Z)-14-hydroperoxydocosa-4,7,10,12,16-pentaenoate"	0	(1) cpd35641[0] + (1) cpd00007[0] <=> (1) cpd37441[0]	(1) (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate[0] + (1) O2[0] <=> (1) (4Z,7Z,10Z,12E,16Z)-14-hydroperoxydocosa-4,7,10,12,16-pentaenoate[0]	=	null	null	null	null	10000000	10000000	cpd00007;cpd35641;cpd37441	CPDFORMERROR	0	null		Primary Database
rxn53031	50828	50828	(1) cpd35641[0] + (1) cpd00007[0] <=> (1) cpd37438[0]	-1:cpd00007:0:"O2";-1:cpd35641:0:"(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate";1:cpd37438:0:"(17S)-HPDPA(n-6)(1-)"	0	(1) cpd35641[0] + (1) cpd00007[0] <=> (1) cpd37438[0]	(1) (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate[0] + (1) O2[0] <=> (1) (17S)-HPDPA(n-6)(1-)[0]	=	null	null	null	null	10000000	10000000	cpd00007;cpd35641;cpd37438	CPDFORMERROR	0	null		Primary Database
rxn53032	50832	50832	(1) cpd00007[0] + (1) cpd16301[0] <=> (1) cpd37439[0]	-1:cpd00007:0:"O2";-1:cpd16301:0:"Docosapentaenoic acid";1:cpd37439:0:"(7Z,10Z,13Z,15E,19Z)-17-hydroperoxydocosa-7,10,13,15,19-pentaenoate"	0	(1) cpd00007[0] + (1) cpd16301[0] <=> (1) cpd37439[0]	(1) O2[0] + (1) Docosapentaenoic acid[0] <=> (1) (7Z,10Z,13Z,15E,19Z)-17-hydroperoxydocosa-7,10,13,15,19-pentaenoate[0]	=	null	null	null	null	10000000	10000000	cpd00007;cpd16301;cpd37439	CPDFORMERROR	0	null		Primary Database
